// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4486D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
30949		-6.454423	2.711918	6.584787	0.068352	0.010985	-0.061037	22.530633	41.127710	-29.067229			
30950		-6.481851	2.774391	6.664624	0.076998	0.032358	-0.064182	22.557768	41.154245	-29.102109			
30951		-6.535642	2.792725	6.711190	0.064706	0.048599	-0.065725	22.580938	41.190271	-29.133327			
30952		-6.599677	2.779910	6.712107	0.069205	0.071467	-0.074666	22.606251	41.239824	-29.164145			
30953		-6.525530	2.745079	6.725841	0.070588	0.096098	-0.078431	22.636029	41.303802	-29.190394			
30954		-6.576021	2.729506	6.600570	0.057226	0.112892	-0.099874	22.650738	41.380842	-29.226799			
30955		-6.564073	2.631511	6.517593	0.066242	0.134895	-0.115664	22.668147	41.473578	-29.267888			
30956		-6.568577	2.551940	6.435259	0.063824	0.175030	-0.139901	22.679924	41.592324	-29.314279			
30957		-6.520021	2.359430	6.349969	0.072022	0.212808	-0.168015	22.691134	41.737855	-29.369466			
30958		-6.508309	2.153732	6.397315	0.098095	0.267307	-0.210963	22.706912	41.921104	-29.439031			
30959		-6.585550	1.956101	6.341446	0.090947	0.324159	-0.271735	22.701248	42.148479	-29.535160			
30960		-6.673952	1.813831	6.241321	0.097964	0.372525	-0.349001	22.670955	42.417841	-29.672485			
30961		-6.770257	1.748968	6.175199	0.082899	0.399702	-0.424239	22.600352	42.718752	-29.856721			
30962		-6.836785	1.785469	6.174083	0.039615	0.419685	-0.493678	22.472532	43.044576	-30.086682			
30963		-6.860439	1.789384	6.155619	-0.002436	0.436101	-0.562287	22.287533	43.394347	-30.364221			
30964		-6.862796	1.874502	6.071412	-0.035879	0.460479	-0.619253	22.055597	43.767890	-30.679499			
30965		-6.900542	1.913056	5.844493	-0.063308	0.502648	-0.670154	21.786303	44.174530	-31.024330			
30966		-6.948572	2.063168	5.641844	-0.096592	0.547431	-0.705628	21.482859	44.610473	-31.387506			
30967		-6.973472	2.173422	5.378988	-0.139556	0.584415	-0.726392	21.145268	45.069892	-31.761912			
30968		-6.903033	2.289075	5.206178	-0.184015	0.633859	-0.723979	20.786314	45.552780	-32.126905			
30969		-6.834577	2.392123	5.173768	-0.231696	0.705767	-0.713967	20.413035	46.071533	-32.471183			
30970		-6.841938	2.328599	5.245809	-0.273202	0.791727	-0.696939	20.034872	46.630577	-32.785722			
30971		-6.936586	2.159024	5.323965	-0.296053	0.864254	-0.693904	19.652171	47.227657	-33.086235			
30972		-7.148404	1.951942	5.399448	-0.281844	0.911439	-0.701020	19.273874	47.849218	-33.388210			
30973		-7.356779	1.754168	5.380144	-0.241338	0.944635	-0.709475	18.911507	48.490040	-33.697639			
30974		-7.475563	1.571624	5.341380	-0.185459	0.968930	-0.717613	18.571081	49.143232	-34.016704			
30975		-7.635822	1.456729	5.214943	-0.118419	0.973576	-0.711717	18.264270	49.797730	-34.339638			
30976		-7.705027	1.449827	5.264452	-0.045697	0.975106	-0.705543	17.993411	50.449851	-34.666235			
30977		-7.833427	1.417350	5.474151	0.024897	0.983044	-0.719288	17.746135	51.109001	-35.012222			
30978		-7.919299	1.433189	5.651103	0.076962	0.979510	-0.725801	17.513516	51.765194	-35.373742			
30979		-8.038994	1.557875	5.831879	0.104125	0.966680	-0.738344	17.274774	52.416858	-35.760073			
30980		-8.172669	1.708988	5.980034	0.117453	0.943633	-0.739025	17.027146	53.053738	-36.163277			
30981		-8.250444	1.921838	5.958238	0.085255	0.925163	-0.723519	16.757189	53.678082	-36.568382			
30982		-8.283336	2.147197	5.786507	0.036870	0.926169	-0.697835	16.467362	54.296303	-36.960177			
30983		-8.337690	2.386546	5.669375	-0.011126	0.937822	-0.660449	16.169970	54.914796	-37.325512			
30984		-8.350413	2.457576	5.457819	-0.081384	0.983809	-0.628493	15.856293	55.551358	-37.657856			
30985		-8.334772	2.307441	5.223856	-0.173962	1.052404	-0.604318	15.512894	56.222139	-37.960266			
30986		-8.376366	2.128118	5.035415	-0.279565	1.118971	-0.606163	15.109423	56.927646	-38.258917			
30987		-8.494777	1.860941	4.884826	-0.355383	1.181412	-0.619498	14.650622	57.669637	-38.569564			
30988		-8.567402	1.679069	4.849272	-0.405162	1.190696	-0.640770	14.128150	58.417142	-38.918781			
30989		-8.442933	1.466703	4.990165	-0.423551	1.142433	-0.645160	13.560347	59.137816	-39.306558			
30990		-8.279866	1.261001	5.154457	-0.459254	1.090447	-0.637001	12.945765	59.825105	-39.721444			
30991		-8.356308	1.104071	5.173156	-0.458428	1.052891	-0.612097	12.325433	60.487133	-40.141493			
30992		-8.699068	1.105955	4.987376	-0.407947	1.014166	-0.585393	11.729857	61.120852	-40.562822			
30993		-8.993638	1.091722	4.847532	-0.336225	0.989080	-0.556972	11.178716	61.736270	-40.978489			
30994		-9.183150	1.086302	4.687913	-0.263072	0.984507	-0.535300	10.670881	62.343790	-41.389538			
30995		-9.213231	1.056516	4.639966	-0.214788	0.986096	-0.524492	10.183490	62.950494	-41.809012			
30996		-9.137386	0.961978	4.570933	-0.204191	1.005926	-0.529803	9.679482	63.566129	-42.249058			
30997		-9.040029	0.879095	4.394836	-0.217913	1.038535	-0.535527	9.145097	64.199961	-42.716268			
30998		-8.962941	0.845557	4.207792	-0.244962	1.066347	-0.538092	8.572365	64.846718	-43.201826			
30999		-8.894235	0.857733	4.135689	-0.280293	1.103105	-0.544192	7.950759	65.513627	-43.721313			
31000		-8.773282	0.856946	4.063826	-0.327875	1.115698	-0.541249	7.276187	66.183961	-44.261251			
31001		-8.589489	0.840827	4.122203	-0.374390	1.112204	-0.531678	6.552639	66.849949	-44.826037			
31002		-8.551380	0.771219	4.028536	-0.406224	1.107946	-0.520795	5.787442	67.508831	-45.410172			
31003		-8.741752	0.718714	3.887433	-0.402785	1.118718	-0.511036	4.999787	68.171165	-46.022519			
31004		-9.032547	0.667409	3.792421	-0.356793	1.136339	-0.499537	4.214761	68.838863	-46.652926			
31005		-9.383180	0.525142	3.635663	-0.321559	1.150036	-0.487704	3.424632	69.511666	-47.310884			
31006		-9.657458	0.351858	3.452966	-0.297629	1.148513	-0.473288	2.622596	70.178899	-47.989935			
31007		-9.816250	0.124564	3.278870	-0.282495	1.147819	-0.463929	1.794279	70.843087	-48.706823			
31008		-9.890180	-0.052532	3.193602	-0.226258	1.129098	-0.460777	0.948705	71.492007	-49.469557			
31009		-9.979520	-0.088798	3.101673	-0.167524	1.105043	-0.454529	0.090899	72.124322	-50.282227			
31010		-10.047421	-0.030491	3.091866	-0.123379	1.073371	-0.441496	-0.776827	72.733725	-51.124526			
31011		-10.140582	0.060776	3.151055	-0.066029	1.042919	-0.416213	-1.622817	73.323091	-51.979213			
31012		-10.123792	0.080793	3.290028	-0.021989	0.970975	-0.386838	-2.440395	73.867214	-52.824576			
31013		-9.849091	0.048393	3.350748	0.037469	0.853606	-0.355680	-3.203252	74.342658	-53.649678			
31014		-9.676849	0.056945	3.331906	0.045474	0.780580	-0.341220	-3.969501	74.772859	-54.477853			
31015		-9.404559	0.043922	3.013059	0.106722	0.691646	-0.354036	-4.757609	75.149512	-55.368158			
31016		-9.336783	0.586892	3.108900	0.141070	0.691679	-0.301765	-5.453509	75.524992	-56.177211			
31017		-9.639176	0.555116	3.034276	-0.048162	0.704257	-0.288196	-6.271284	75.906498	-57.003266			
31018		-9.927333	0.394670	3.038908	-0.159629	0.625741	-0.298449	-7.199871	76.238704	-57.871907			
31019		-10.100103	0.337781	3.140924	-0.251368	0.540505	-0.320408	-8.248180	76.517933	-58.812554			
31020		-10.081106	-0.073289	3.024872	-0.304827	0.453342	-0.340936	-9.384143	76.740987	-59.806794			
31021		-10.032383	-0.412339	2.902985	-0.283177	0.384476	-0.333547	-10.494193	76.922034	-60.791158			
31022		-9.985438	-0.556286	2.844772	-0.256551	0.352787	-0.313918	-11.554193	77.082472	-61.734311			
31023		-9.984710	-0.722967	2.787154	-0.247231	0.321117	-0.292884	-12.563667	77.224524	-62.633118			
31024		-9.954987	-0.829870	2.573192	-0.253299	0.293765	-0.275144	-13.537876	77.349431	-63.489167			
31025		-9.879228	-0.902922	2.387750	-0.221509	0.276543	-0.260828	-14.464628	77.464196	-64.318985			
31026		-9.905195	-0.861483	2.291669	-0.135346	0.254794	-0.245757	-15.305236	77.565754	-65.106657			
31027		-9.949649	-0.822249	2.348570	-0.078471	0.212803	-0.230363	-16.056960	77.644749	-65.839570			
31028		-10.046415	-0.928844	2.352824	-0.087486	0.181997	-0.235964	-16.814040	77.703243	-66.569334			
31029		-10.002784	-0.827243	2.471423	-0.047978	0.128214	-0.240075	-17.523096	77.730098	-67.277781			
31030		-9.928061	-0.786484	2.460056	-0.062561	0.104014	-0.248011	-18.243229	77.739995	-67.984180			
31031		-9.875351	-0.674769	2.382906	-0.072386	0.084120	-0.236330	-18.923969	77.739875	-68.648194			
31032		-9.895059	-0.604858	2.252173	-0.113091	0.066833	-0.226228	-19.587427	77.730179	-69.266968			
31033		-9.882261	-0.484975	2.321616	-0.163945	0.049122	-0.208215	-20.218335	77.713475	-69.825324			
31034		-9.874450	-0.551640	2.199124	-0.213853	0.045340	-0.200108	-20.852692	77.694562	-70.355299			
31035		-9.804212	-0.619653	2.265511	-0.240140	0.030808	-0.188511	-21.457964	77.669543	-70.842956			
31036		-9.676494	-0.614243	2.204090	-0.224583	0.024128	-0.173610	-22.009464	77.642607	-71.281917			
31037		-9.702268	-0.737580	2.163601	-0.231877	0.016928	-0.159130	-22.520763	77.614566	-71.678859			
31038		-9.695316	-0.674426	2.122692	-0.223627	-0.004542	-0.139719	-22.957074	77.578343	-72.000541			
31039		-9.677839	-0.646144	2.067169	-0.225833	-0.020172	-0.112830	-23.312148	77.539916	-72.240450			
31040		-9.660723	-0.498373	1.968215	-0.213909	-0.034302	-0.076455	-23.558000	77.501628	-72.372862			
31041		-9.675841	-0.405305	2.051499	-0.208976	-0.048517	-0.038660	-23.695649	77.464917	-72.400027			
31042		-9.687486	-0.376968	1.972230	-0.178860	-0.057140	-0.007371	-23.733400	77.430429	-72.339852			
31043		-9.663918	-0.366874	1.929571	-0.147004	-0.070709	0.025480	-23.661407	77.396845	-72.188672			
31044		-9.619919	-0.334572	1.964092	-0.123564	-0.077716	0.050163	-23.512130	77.364714	-71.969292			
31045		-9.520300	-0.428440	1.929775	-0.104812	-0.083861	0.068566	-23.303053	77.333864	-71.702522			
31046		-9.373132	-0.461594	1.969431	-0.097266	-0.072935	0.081375	-23.072445	77.310959	-71.415172			
31047		-9.325589	-0.577087	1.952592	-0.113494	-0.056767	0.077592	-22.876007	77.295968	-71.156611			
31048		-9.302564	-0.676689	1.951840	-0.129427	-0.038870	0.065816	-22.735199	77.287180	-70.942394			
31049		-9.238002	-0.778476	1.906232	-0.148091	-0.016896	0.049000	-22.665239	77.286667	-70.793156			
31050		-9.347158	-0.883718	1.827360	-0.163158	0.004610	0.029226	-22.672222	77.292673	-70.710629			
31051		-9.392235	-0.885988	1.766837	-0.166016	0.017984	0.010109	-22.737826	77.302009	-70.689635			
31052		-9.440700	-0.947338	1.688345	-0.167820	0.025863	-0.013152	-22.867757	77.309873	-70.730406			
31053		-9.447949	-0.949557	1.607172	-0.154833	0.033219	-0.027917	-23.031487	77.318757	-70.817162			
31054		-9.497927	-1.008348	1.651312	-0.130781	0.045769	-0.036017	-23.213944	77.331915	-70.933519			
31055		-9.506892	-1.006823	1.693249	-0.112111	0.046489	-0.038486	-23.391817	77.345315	-71.059392			
31056		-9.495248	-1.078859	1.699423	-0.072425	0.058035	-0.036842	-23.555880	77.364574	-71.191153			
31057		-9.554398	-1.012730	1.747596	-0.039143	0.056838	-0.033060	-23.690591	77.384539	-71.314948			
31058		-9.576000	-0.941918	1.777171	-0.017563	0.061411	-0.020623	-23.789500	77.409176	-71.412134			
31059		-9.641631	-0.839818	1.819617	0.003938	0.056772	-0.012320	-23.851735	77.433755	-71.488493			
31060		-9.677107	-0.786692	1.850501	0.017832	0.050096	-0.002505	-23.876575	77.456617	-71.530555			
31061		-9.689592	-0.688612	1.904955	0.017838	0.042016	0.005810	-23.872901	77.477758	-71.545414			
31062		-9.684361	-0.720803	1.907128	0.011695	0.039913	0.014298	-23.851087	77.499179	-71.536078			
31063		-9.681852	-0.778851	1.963107	0.005358	0.036353	0.020557	-23.813846	77.520697	-71.511058			
31064		-9.701194	-0.824214	1.913445	0.002500	0.027023	0.020653	-23.768615	77.536827	-71.472347			
31065		-9.704557	-0.848420	1.964865	-0.008154	0.016708	0.026722	-23.703752	77.549433	-71.411567			
31066		-9.689674	-0.855687	1.993097	-0.010761	0.004964	0.028089	-23.625225	77.555678	-71.330982			
31067		-9.659776	-0.903397	1.980766	-0.013050	-0.002497	0.028163	-23.539633	77.558451	-71.246870			
31068		-9.721854	-0.887489	2.018059	-0.007859	-0.010747	0.030259	-23.437896	77.556881	-71.144221			
31069		-9.721737	-0.884957	2.019736	-0.015486	-0.025870	0.026662	-23.333030	77.547031	-71.037030			
31070		-9.703235	-0.866350	1.998325	-0.026852	-0.035312	0.021254	-23.238626	77.530415	-70.930740			
31071		-9.666502	-0.831965	1.953020	-0.030790	-0.033595	0.010511	-23.173628	77.512706	-70.856716			
31072		-9.691618	-0.784961	1.944579	-0.026552	-0.036051	0.006558	-23.113730	77.492335	-70.785933			
31073		-9.653100	-0.781653	1.929472	-0.037156	-0.042177	0.003367	-23.061018	77.468492	-70.720143			
31074		-9.616216	-0.748507	1.884701	-0.035188	-0.039012	0.004589	-23.008183	77.446089	-70.651515			
31075		-9.568330	-0.721771	1.892941	-0.034183	-0.040623	0.001369	-22.960547	77.422565	-70.593292			
31076		-9.506754	-0.674980	1.900519	-0.028659	-0.034011	0.000564	-22.918899	77.401877	-70.539948			
31077		-9.500162	-0.709029	1.909148	-0.036830	-0.027341	0.000497	-22.888340	77.385178	-70.497069			
31078		-9.546883	-0.737031	1.906347	-0.044877	-0.017837	-0.003085	-22.880911	77.372203	-70.469263			
31079		-9.581749	-0.714968	1.872560	-0.039979	-0.009208	-0.002912	-22.878292	77.364334	-70.452910			
31080		-9.623612	-0.715986	1.915777	-0.033895	-0.011312	-0.002142	-22.868886	77.355012	-70.429525			
31081		-9.594286	-0.706183	1.945406	-0.031848	-0.009522	0.004825	-22.843223	77.348648	-70.395575			
31082		-9.607849	-0.726566	1.946487	-0.037685	-0.009855	0.005329	-22.819920	77.341753	-70.355722			
31083		-9.554478	-0.733302	1.957836	-0.045498	-0.013370	0.004616	-22.798554	77.333411	-70.315783			
31084		-9.573963	-0.720656	1.953344	-0.059400	-0.014796	0.003142	-22.788027	77.323414	-70.276270			
31085		-9.581365	-0.775420	1.960603	-0.063034	-0.016877	-0.000573	-22.785436	77.312090	-70.244779			
31086		-9.624717	-0.747153	1.974883	-0.050382	-0.020304	-0.011519	-22.798767	77.295930	-70.235015			
31087		-9.694497	-0.819865	1.948927	-0.049054	-0.025727	-0.007733	-22.796360	77.278300	-70.212825			
31088		-9.811453	-0.828910	2.030929	-0.045879	-0.022697	-0.007506	-22.795398	77.261767	-70.191053			
31089		-9.879517	-0.814350	1.993394	-0.044826	-0.028176	-0.011701	-22.797587	77.241929	-70.176863			
31090		-9.863220	-0.825863	2.026036	-0.033736	-0.048109	-0.002843	-22.754037	77.213003	-70.118553			
31091		-9.700898	-0.758103	2.050595	-0.017287	-0.060369	0.009686	-22.659616	77.180860	-70.021798			
31092		-9.586260	-0.773188	2.154183	-0.018655	-0.067348	0.023458	-22.528471	77.147506	-69.882496			
31093		-9.606412	-0.812285	2.363581	-0.036618	-0.092526	0.023694	-22.382960	77.101332	-69.721129			
31094		-9.658493	-0.801411	2.487809	-0.055867	-0.124340	0.027489	-22.211642	77.038482	-69.518682			
31095		-9.744035	-0.770519	2.455360	-0.054175	-0.135788	0.021361	-22.043654	76.968623	-69.323229			
31096		-9.855286	-0.750098	2.496996	-0.041908	-0.162360	0.021530	-21.846829	76.884014	-69.102692			
31097		-9.874781	-0.675124	2.449638	-0.046269	-0.183820	0.022002	-21.633707	76.788419	-68.864897			
31098		-9.787317	-0.554966	2.341812	-0.051549	-0.209441	0.040733	-21.363053	76.682357	-68.562659			
31099		-9.768971	-0.413305	2.322012	-0.056734	-0.236565	0.065240	-21.020468	76.566972	-68.186089			
31100		-9.666592	-0.382922	2.384565	-0.045650	-0.277604	0.099973	-20.567239	76.435604	-67.699272			
31101		-9.625950	-0.422809	2.500074	-0.013797	-0.312258	0.139976	-19.987310	76.292982	-67.103497			
31102		-9.715591	-0.572923	2.713349	0.033424	-0.347878	0.171343	-19.297742	76.135180	-66.419389			
31103		-9.801915	-0.691223	2.878724	0.086756	-0.401561	0.199562	-18.491315	75.951802	-65.648924			
31104		-9.779038	-0.767851	2.836699	0.119200	-0.443608	0.223049	-17.608935	75.746557	-64.815572			
31105		-9.792202	-0.783643	2.860106	0.187873	-0.470003	0.251565	-16.632824	75.528706	-63.928860			
31106		-9.851639	-0.670225	2.938323	0.243242	-0.513521	0.280831	-15.567264	75.287340	-62.978019			
31107		-9.911157	-0.521511	2.992601	0.279309	-0.573568	0.316135	-14.406728	75.013678	-61.951688			
31108		-9.957138	-0.370746	3.129792	0.308388	-0.640909	0.353736	-13.161379	74.701889	-60.850836			
31109		-10.010540	-0.263977	3.304046	0.339145	-0.695423	0.393364	-11.841400	74.358361	-59.692770			
31110		-10.076587	-0.114582	3.402455	0.366406	-0.757807	0.432326	-10.461512	73.976682	-58.482951			
31111		-10.095077	-0.110846	3.511593	0.409212	-0.827741	0.475629	-9.011489	73.551816	-57.227146			
31112		-10.058137	-0.131198	3.712662	0.440249	-0.894420	0.509157	-7.534219	73.082910	-55.954594			
31113		-9.987495	-0.107266	3.916237	0.448979	-0.960159	0.541498	-6.052648	72.569628	-54.682201			
31114		-9.865195	-0.103064	3.959242	0.462167	-1.031317	0.567090	-4.588788	72.007507	-53.429823			
31115		-9.775401	0.001491	4.087169	0.484478	-1.103749	0.587082	-3.151822	71.395320	-52.218279			
31116		-9.669405	0.173459	4.083786	0.507217	-1.163879	0.612380	-1.742898	70.740031	-51.042405			
31117		-9.562594	0.356169	4.130097	0.526249	-1.208322	0.636638	-0.367160	70.050264	-49.912352			
31118		-9.589791	0.527189	4.201627	0.524674	-1.249823	0.661230	0.959284	69.328081	-48.824966			
31119		-9.516334	0.617620	4.244752	0.511517	-1.293442	0.674582	2.216414	68.572138	-47.801892			
31120		-9.471307	0.660258	4.250444	0.487352	-1.332703	0.686488	3.394795	67.785988	-46.839866			
31121		-9.331865	0.685718	4.385000	0.445305	-1.358099	0.690031	4.480746	66.977935	-45.950722			
31122		-9.203736	0.739167	4.338239	0.380413	-1.380232	0.685120	5.453481	66.151801	-45.134684			
31123		-9.006912	0.804322	4.332847	0.316236	-1.380310	0.682798	6.329818	65.320119	-44.383042			
31124		-8.995364	0.841305	4.390285	0.271630	-1.364036	0.681354	7.127735	64.493872	-43.680498			
31125		-9.063725	0.908226	4.547759	0.250553	-1.359320	0.683873	7.872027	63.666256	-43.022337			
31126		-9.108267	1.030371	4.618824	0.231038	-1.372861	0.694665	8.572082	62.826433	-42.393370			
31127		-9.096726	1.062757	4.657238	0.225534	-1.386310	0.705595	9.240302	61.974636	-41.795376			
31128		-8.976775	1.064976	4.589114	0.244072	-1.391009	0.708143	9.883140	61.116888	-41.230145			
31129		-8.807547	1.129085	4.546583	0.201904	-1.377969	0.709696	10.472995	60.263133	-40.698056			
31130		-8.707399	1.150064	4.517736	0.105034	-1.334691	0.685540	10.961392	59.434244	-40.209822			
31131		-8.690405	1.152894	4.628064	0.010550	-1.292705	0.653535	11.350479	58.630454	-39.773848			
31132		-8.663019	1.127039	4.790455	-0.029759	-1.260043	0.615954	11.667725	57.848123	-39.387774			
31133		-8.526058	1.073161	4.881746	-0.024274	-1.215309	0.589194	11.958250	57.092672	-39.034729			
31134		-8.378452	0.995771	4.943365	0.008817	-1.177791	0.583724	12.254116	56.358219	-38.694105			
31135		-8.157938	0.859740	4.865895	0.038530	-1.132746	0.588565	12.567288	55.647140	-38.351149			
31136		-8.051170	0.823724	4.783683	0.089701	-1.089167	0.588110	12.902696	54.959655	-38.013048			
31137		-7.949132	0.748086	4.835208	0.156406	-1.064540	0.579543	13.262685	54.285654	-37.689756			
31138		-7.846979	0.672414	4.959257	0.206107	-1.015001	0.558339	13.630373	53.641129	-37.388556			
31139		-7.769982	0.714850	5.056524	0.276812	-0.955510	0.516422	14.008328	53.034133	-37.123529			
31140		-7.691848	0.689860	5.162308	0.361736	-0.892390	0.459905	14.394235	52.469270	-36.906682			
31141		-7.638885	0.720740	5.124471	0.429341	-0.828825	0.394672	14.776980	51.948083	-36.742138			
31142		-7.484458	0.868289	4.887936	0.447427	-0.789772	0.338090	15.129992	51.456362	-36.626664			
31143		-7.200003	0.993737	4.789131	0.389254	-0.745515	0.283383	15.416457	50.996913	-36.553876			
31144		-6.943506	1.048546	4.729979	0.272333	-0.631698	0.238456	15.622583	50.607050	-36.497021			
31145		-6.934738	1.201237	4.636087	0.137741	-0.509780	0.200653	15.748286	50.290200	-36.445016			
31146		-7.086532	1.319265	4.675583	0.035029	-0.411451	0.164600	15.807664	50.033123	-36.401676			
31147		-7.225679	1.417902	4.655191	-0.054147	-0.326848	0.121132	15.803709	49.829537	-36.375056			
31148		-7.311198	1.492720	4.695153	-0.122128	-0.252983	0.093893	15.755667	49.670850	-36.354220			
31149		-7.403127	1.446940	4.841859	-0.180797	-0.191665	0.078721	15.676467	49.548519	-36.331042			
31150		-7.390376	1.365293	4.981516	-0.228629	-0.141030	0.071519	15.573541	49.455095	-36.302059			
31151		-7.380085	1.280471	5.117471	-0.262970	-0.086660	0.064441	15.457229	49.393060	-36.265724			
31152		-7.485928	1.186943	5.239325	-0.255635	-0.049545	0.056708	15.345845	49.352499	-36.227443			
31153		-7.482224	1.167508	5.353539	-0.211741	-0.025716	0.042111	15.255402	49.327683	-36.195654			
31154		-7.516192	1.252009	5.454255	-0.167370	-0.001361	0.048783	15.198020	49.315029	-36.152821			
31155		-7.560743	1.367327	5.522960	-0.122315	0.023678	0.049252	15.172028	49.316557	-36.103583			
31156		-7.615828	1.536236	5.660920	-0.075100	0.042505	0.058929	15.181709	49.326662	-36.042030			
31157		-7.622927	1.694712	5.729235	-0.045716	0.064564	0.067884	15.218764	49.348040	-35.967557			
31158		-7.579847	1.774155	5.742663	-0.032667	0.089929	0.068771	15.267509	49.382832	-35.886607			
31159		-7.546442	1.871560	5.832825	-0.020332	0.114526	0.075875	15.333282	49.430562	-35.793577			
31160		-7.518316	1.834758	5.874203	-0.037005	0.137351	0.076236	15.393071	49.490311	-35.694939			
31161		-7.467837	1.818312	5.927485	-0.048582	0.155860	0.074375	15.449514	49.560989	-35.593094			
31162		-7.516516	1.805009	6.013545	-0.060748	0.171668	0.067128	15.496463	49.640956	-35.493661			
31163		-7.550444	1.807039	6.089487	-0.062131	0.177426	0.065147	15.543631	49.724847	-35.394054			
31164		-7.584692	1.814666	6.111033	-0.064080	0.173060	0.063867	15.587391	49.805980	-35.296539			
31165		-7.560161	1.780054	6.095800	-0.079500	0.163572	0.067533	15.624236	49.881759	-35.197664			
31166		-7.506852	1.608096	6.022466	-0.141371	0.174712	0.079139	15.634549	49.961377	-35.086209			
31167		-7.817469	1.591378	5.985676	-0.205627	0.205293	0.101942	15.629921	50.054833	-34.947376			
31168		-8.216129	1.692993	6.268477	-0.204399	0.179710	0.101707	15.620451	50.133731	-34.814915			
31169		-8.375325	1.668501	6.684321	-0.179350	0.118265	0.088081	15.606148	50.181353	-34.708589			
31170		-8.289721	1.527669	6.862238	-0.139413	0.062544	0.059620	15.584691	50.202118	-34.640391			
31171		-8.138507	1.351423	6.687650	-0.059438	0.017357	0.039936	15.588610	50.201488	-34.599798			
31172		-7.916894	1.411774	6.521764	0.039535	-0.029442	0.025353	15.629983	50.176765	-34.583280			
31173		-7.629261	1.500988	6.382507	0.102617	-0.041915	0.028274	15.707930	50.145198	-34.567113			
31174		-7.531793	1.633861	6.377059	0.101765	-0.025079	0.031459	15.789705	50.121906	-34.544396			
31175		-7.613301	1.694510	6.393640	0.033181	-0.006992	0.012730	15.823987	50.111972	-34.533234			
31176		-7.801481	1.753946	6.366289	-0.067719	0.001275	-0.021897	15.778341	50.111520	-34.550018			
31177		-7.972278	1.753322	6.346491	-0.152018	-0.025128	-0.054861	15.658547	50.102072	-34.601352			
31178		-7.931047	1.774470	6.357560	-0.178176	-0.059465	-0.082684	15.498343	50.077409	-34.684983			
31179		-7.805626	1.738821	6.354066	-0.179910	-0.074909	-0.092846	15.328573	50.046075	-34.780680			
31180		-7.717613	1.645572	6.244621	-0.164101	-0.081161	-0.098380	15.162493	50.011472	-34.882576			
31181		-7.693422	1.530673	6.109224	-0.105269	-0.089113	-0.097016	15.030594	49.972560	-34.984751			
31182		-7.663427	1.478978	6.090601	-0.043741	-0.094958	-0.090446	14.936673	49.928847	-35.082586			
31183		-7.699413	1.514903	5.971962	0.000212	-0.108227	-0.085248	14.869981	49.877407	-35.178638			
31184		-7.670995	1.578517	5.878543	0.044642	-0.107863	-0.074109	14.835562	49.824004	-35.265023			
31185		-7.725514	1.645144	5.970966	0.081273	-0.102687	-0.065218	14.829739	49.772644	-35.342336			
31186		-7.796501	1.732236	6.065100	0.116707	-0.111900	-0.056098	14.847958	49.714349	-35.413989			
31187		-7.831932	1.752801	6.162097	0.138831	-0.122963	-0.052125	14.880360	49.649882	-35.484567			
31188		-7.767767	1.751087	6.124178	0.168608	-0.125310	-0.044644	14.933612	49.582529	-35.549403			
31189		-7.713404	1.801603	6.157514	0.196188	-0.122787	-0.032956	15.011473	49.515425	-35.603583			
31190		-7.705703	1.784805	6.115714	0.215174	-0.112972	-0.019076	15.110128	49.451205	-35.643919			
31191		-7.730012	1.751058	6.247746	0.184069	-0.113556	-0.008986	15.198086	49.385739	-35.675783			
31192		-7.736685	1.676904	6.277076	0.135105	-0.107546	-0.001417	15.263107	49.321939	-35.700063			
31193		-7.726569	1.589851	6.251031	0.109687	-0.115721	0.012857	15.322019	49.252032	-35.714087			
31194		-7.766443	1.576986	6.333815	0.106441	-0.131019	0.018464	15.379159	49.172281	-35.727137			
31195		-7.742312	1.657398	6.428092	0.104135	-0.161014	0.032600	15.439391	49.074380	-35.735224			
31196		-7.736885	1.672219	6.627653	0.104167	-0.199806	0.046898	15.501077	48.952317	-35.740564			
31197		-7.714295	1.743764	6.758940	0.098515	-0.232812	0.053780	15.558655	48.811539	-35.747904			
31198		-7.713270	1.800552	6.825672	0.104415	-0.272450	0.060457	15.616021	48.647304	-35.759204			
31199		-7.765883	1.810786	6.846714	0.115778	-0.296197	0.067142	15.680452	48.469478	-35.770606			
31200		-7.767267	1.831117	6.902842	0.123079	-0.326301	0.072018	15.745985	48.273766	-35.785349			
31201		-7.737191	1.739460	7.004010	0.137066	-0.365171	0.082508	15.819698	48.055514	-35.800709			
31202		-7.662188	1.714280	6.915228	0.155837	-0.390133	0.085035	15.900485	47.822608	-35.820287			
31203		-7.531897	1.687237	6.727036	0.184866	-0.424352	0.085595	15.992671	47.571278	-35.847772			
