// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B44804
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
30534		5.015713	5.622549	0.425427	-1.907133	0.587978	-0.053536	78.938980	-29.309782	-12.972488			
30535		4.807510	4.977120	0.359061	-2.071573	0.899896	-0.437991	77.492248	-28.963365	-12.446346			
30536		4.453187	4.998843	0.460959	-2.093480	1.208668	-0.695559	75.967758	-28.424118	-11.768270			
30537		3.580829	5.306459	0.850834	-2.077383	1.377464	-0.801680	74.425677	-27.782604	-11.029144			
30538		2.606858	5.405244	1.180419	-2.044444	1.346460	-0.789793	72.929520	-27.138985	-10.323442			
30539		2.136005	5.271129	1.664463	-1.991160	1.130376	-0.702961	71.531726	-26.561668	-9.762612			
30540		1.656279	5.378398	2.193622	-1.900234	0.768749	-0.589250	70.288702	-26.110335	-9.365094			
30541		1.538923	5.255969	2.468354	-1.777570	0.336947	-0.509085	69.224334	-25.773481	-9.268438			
30542		1.876617	5.241259	2.600462	-1.589571	-0.037781	-0.481014	68.368059	-25.535595	-9.345770			
30543		2.373711	5.511484	2.475414	-1.445168	-0.261698	-0.533845	67.653715	-25.311529	-9.618950			
30544		3.007517	5.735775	2.106978	-1.348985	-0.290524	-0.659151	67.018288	-25.038015	-9.894091			
30545		3.172232	6.105543	2.246952	-1.282771	-0.199266	-0.817028	66.410766	-24.656417	-10.205959			
30546		2.879204	6.284210	2.376057	-1.233834	-0.107261	-0.958975	65.827985	-24.190417	-10.448644			
30547		2.212357	6.347648	2.620808	-1.082367	-0.134824	-1.015277	65.339142	-23.695794	-10.781037			
30548		1.602564	6.316684	3.006792	-0.803380	-0.350283	-0.920135	65.051919	-23.312526	-11.159008			
30549		1.805331	6.239899	2.991778	-0.479293	-0.582665	-0.859614	64.989149	-23.010119	-11.706700			
30550		2.409762	6.671996	2.850720	-0.205514	-0.629654	-0.907058	65.099540	-22.701955	-12.237599			
30551		2.789539	7.678316	2.997044	-0.113335	-0.498269	-1.021020	65.237174	-22.294019	-12.776299			
30552		2.684410	9.044933	3.259496	-0.275323	-0.355814	-1.098954	65.260220	-21.819487	-13.186722			
30553		2.190264	9.337912	3.431071	-0.591229	-0.276470	-1.128232	65.079184	-21.302434	-13.625561			
30554		1.918097	9.105553	3.540352	-0.850608	-0.279937	-1.130727	64.752427	-20.794894	-14.005011			
30555		1.896555	8.448483	3.385347	-0.963448	-0.307354	-1.117142	64.356855	-20.295600	-14.460893			
30556		2.141004	7.966497	3.200786	-0.913496	-0.254586	-1.109569	63.982394	-19.798721	-14.815686			
30557		1.927310	7.852188	3.322140	-0.744138	-0.189442	-1.117165	63.684674	-19.275042	-15.210926			
30558		1.638276	7.585797	3.510011	-0.493819	-0.164823	-1.147195	63.531608	-18.739602	-15.530351			
30559		1.633631	7.949827	3.616760	-0.250781	-0.133429	-1.201730	63.507244	-18.160300	-15.918508			
30560		1.439616	8.942920	3.916401	-0.085087	-0.102954	-1.165632	63.572159	-17.600219	-16.203258			
30561		1.257470	9.887554	4.164106	-0.107768	-0.097424	-1.082947	63.606399	-17.072255	-16.537154			
30562		1.071547	10.423093	4.216847	-0.269072	-0.115431	-0.985465	63.546841	-16.606974	-16.780428			
30563		1.212830	10.526968	3.920677	-0.461968	-0.088137	-0.892289	63.357012	-16.175127	-17.058099			
30564		1.114662	10.263556	3.809352	-0.554351	-0.042095	-0.809568	63.106481	-15.782680	-17.213415			
30565		0.985427	9.568112	3.684303	-0.497902	-0.027232	-0.768709	62.875365	-15.400234	-17.427889			
30566		1.144153	9.259087	3.641978	-0.289544	0.021034	-0.771893	62.763355	-15.012524	-17.534127			
30567		1.142076	9.302116	3.751934	-0.053304	0.080718	-0.774174	62.770179	-14.599808	-17.693922			
30568		0.915007	9.354844	3.876270	0.176783	0.102440	-0.751407	62.904167	-14.192482	-17.835418			
30569		0.863481	9.452721	4.069383	0.359172	0.055617	-0.670076	63.141037	-13.838758	-17.978070			
30570		1.021370	9.500662	3.968404	0.512625	0.003461	-0.550951	63.471425	-13.566975	-18.026130			
30571		1.194812	9.910754	4.113815	0.585393	-0.017680	-0.448399	63.831070	-13.344218	-18.145147			
30572		1.246904	10.270995	4.434344	0.501710	-0.045031	-0.364631	64.141477	-13.169904	-18.256586			
30573		1.390883	10.612984	4.421218	0.275616	-0.061719	-0.269319	64.317273	-13.049360	-18.350648			
30574		1.461535	10.800526	4.592555	-0.055364	-0.039199	-0.177775	64.296401	-12.969261	-18.410602			
30575		1.336472	10.290896	4.810285	-0.348558	-0.082813	-0.070643	64.105439	-12.956509	-18.464998			
30576		1.654716	9.738388	4.512436	-0.490940	-0.128156	0.029226	63.833642	-13.005485	-18.519365			
30577		1.822822	9.249237	4.418032	-0.504898	-0.111260	0.044608	63.549805	-13.059621	-18.558848			
30578		1.999211	8.613899	4.295415	-0.438620	-0.083489	0.006935	63.303971	-13.086105	-18.595299			
30579		2.050068	8.056305	4.137953	-0.263810	-0.056236	-0.056742	63.157738	-13.074503	-18.632296			
30580		2.130107	8.097935	4.095920	-0.060175	-0.000621	-0.118287	63.126367	-13.015680	-18.658426			
30581		2.005731	8.905265	4.406048	0.004752	0.042376	-0.189651	63.130257	-12.910676	-18.679031			
30582		1.944745	9.274974	4.454789	-0.098636	0.039987	-0.211390	63.077542	-12.793759	-18.708666			
30583		1.928468	9.020713	4.302559	-0.198226	0.036573	-0.211732	62.967062	-12.679025	-18.738373			
30584		2.014561	8.966130	4.172065	-0.249747	0.037856	-0.176529	62.825970	-12.580496	-18.760270			
30585		2.001225	8.884037	4.342613	-0.245528	0.035441	-0.145909	62.684691	-12.499724	-18.773407			
30586		1.998365	8.777818	4.510365	-0.204479	0.000871	-0.102305	62.569446	-12.448780	-18.795015			
30587		2.057692	8.915800	4.593270	-0.128281	-0.010699	-0.072003	62.496255	-12.417823	-18.812488			
30588		2.079399	9.020892	4.696368	-0.051716	-0.017622	-0.063258	62.468326	-12.391646	-18.833290			
30589		1.984086	9.300598	4.869348	0.049254	-0.013646	-0.067491	62.496910	-12.363776	-18.851098			
30590		1.985085	9.811180	5.125884	0.089366	-0.036081	-0.059299	62.551604	-12.344448	-18.880473			
30591		2.031748	10.057086	5.304727	0.122254	-0.079413	-0.021625	62.626670	-12.357222	-18.920086			
30592		2.032487	10.290629	5.358296	0.179022	-0.122591	0.044645	62.736379	-12.413415	-18.966652			
30593		2.130342	10.676435	5.446079	0.240223	-0.143642	0.096832	62.879503	-12.503227	-19.008091			
30594		2.088913	10.948633	5.512803	0.262260	-0.169773	0.154740	63.036061	-12.627608	-19.050412			
30595		2.077982	10.898171	5.359249	0.303158	-0.208761	0.219824	63.215867	-12.796917	-19.093866			
30596		2.051946	11.145828	5.268012	0.359288	-0.238166	0.268924	63.429720	-12.997002	-19.143034			
30597		2.193234	11.258888	5.164717	0.365649	-0.255597	0.301010	63.646691	-13.219601	-19.191192			
30598		2.321520	11.138081	5.043666	0.354780	-0.267352	0.344399	63.857736	-13.465418	-19.237936			
30599		2.418072	10.954657	4.902662	0.367864	-0.278858	0.411549	64.072981	-13.750418	-19.271621			
30600		2.598478	10.837596	4.704224	0.375234	-0.272737	0.463250	64.290031	-14.058482	-19.292799			
30601		2.762199	10.740833	4.653433	0.375646	-0.238399	0.499376	64.499839	-14.378588	-19.284778			
30602		2.950858	10.520231	4.559335	0.352470	-0.200739	0.528651	64.700036	-14.714041	-19.132864			
30603		3.071129	10.254910	4.451154	0.359343	-0.150049	0.573309	64.884039	-15.050970	-19.061021			
30604		2.871223	10.119943	4.461231	0.390789	-0.125845	0.615777	65.089659	-15.413249	-18.854118			
30605		2.923993	10.091670	4.444681	0.405746	-0.123717	0.645501	65.291312	-15.781878	-18.752192			
30606		2.994091	9.991041	4.430615	0.398446	-0.133403	0.664166	65.498125	-16.171053	-18.547220			
30607		3.038410	9.854739	4.323292	0.405222	-0.139749	0.695941	65.697773	-16.570494	-18.443875			
30608		3.024792	9.917395	4.504128	0.388119	-0.169981	0.724844	65.898558	-16.999489	-18.258194			
30609		3.078857	9.548456	4.266215	0.372813	-0.216638	0.760320	66.086707	-17.451230	-18.183658			
30610		2.993892	9.415286	4.293982	0.440922	-0.249297	0.803628	66.324482	-17.940268	-18.027168			
30611		2.951485	9.367935	4.330437	0.508049	-0.322031	0.851225	66.601369	-18.464452	-17.992485			
30612		2.897000	9.337181	4.212172	0.583800	-0.401012	0.881671	66.942155	-19.028927	-17.911263			
30613		3.099980	9.474082	4.120433	0.626050	-0.470852	0.905924	67.311345	-19.615485	-17.953103			
30614		3.402185	9.750980	4.123788	0.592501	-0.498061	0.949797	67.671775	-20.235617	-17.933702			
30615		3.612875	9.841326	3.935912	0.453032	-0.499961	0.994613	67.944004	-20.875021	-17.979286			
30616		3.358286	9.689279	3.765683	0.317221	-0.493059	1.007070	68.144387	-21.523827	-17.952069			
30617		3.477881	9.431217	3.571071	0.235708	-0.510495	1.006715	68.296269	-22.171593	-18.006256			
30618		3.768380	9.062502	3.342200	0.249355	-0.476625	1.003891	68.451111	-22.808084	-18.047638			
30619		3.709174	8.867537	3.263837	0.344671	-0.430175	0.991549	68.651399	-23.430632	-18.063276			
30620		3.998794	8.842761	3.012626	0.434031	-0.367031	0.926480	68.896257	-24.002766	-18.063532			
30621		4.126797	8.689887	2.841736	0.517533	-0.261551	0.864120	69.169401	-24.522420	-18.014747			
30622		3.942968	9.013670	2.961485	0.586205	-0.163792	0.819842	69.463662	-24.996292	-17.924742			
30623		3.989639	9.271956	2.953018	0.545294	-0.094913	0.790077	69.719021	-25.443299	-17.798625			
30624		3.833056	9.227775	2.992235	0.490647	-0.038227	0.792661	69.929127	-25.878431	-17.643750			
30625		3.716494	9.447966	3.175298	0.403506	-0.036595	0.831674	70.083275	-26.337223	-17.476257			
30626		3.837977	9.122276	3.048143	0.290097	-0.039779	0.867021	70.170012	-26.813356	-17.307701			
30627		3.792525	8.661346	3.123201	0.229027	-0.058662	0.902227	70.220908	-27.314958	-17.138485			
30628		3.928578	8.121099	3.133382	0.175437	-0.107776	0.914224	70.253427	-27.829899	-17.000710			
30629		4.049434	7.432912	2.966150	0.172521	-0.135537	0.893177	70.291947	-28.341689	-16.879658			
30630		4.246981	7.024932	2.873599	0.186213	-0.135034	0.833705	70.344638	-28.818589	-16.775928			
30631		4.287200	6.529529	2.668024	0.210856	-0.101956	0.757419	70.407785	-29.250841	-16.663990			
30632		4.133378	6.335685	2.656600	0.243466	-0.079151	0.667257	70.492992	-29.627432	-16.562562			
30633		4.167733	5.986716	2.381647	0.272309	-0.071016	0.589069	70.599195	-29.963116	-16.469019			
30634		4.050372	5.857596	2.227219	0.357367	-0.055585	0.520856	70.757782	-30.256521	-16.385882			
30635		4.096792	6.000687	2.254572	0.377628	-0.051644	0.451305	70.933281	-30.514418	-16.311684			
30636		4.176813	5.835520	2.017533	0.353250	-0.035196	0.395497	71.096908	-30.736620	-16.244314			
30637		4.006311	5.748115	1.917318	0.331497	-0.011630	0.332774	71.246312	-30.923198	-16.171741			
30638		4.153779	5.698422	1.806452	0.308091	0.011847	0.268618	71.382902	-31.068309	-16.102712			
30639		4.264320	5.761405	1.613492	0.269109	0.065567	0.192779	71.486761	-31.165051	-16.011779			
30640		4.243565	5.941323	1.657180	0.199180	0.127369	0.111260	71.540339	-31.203999	-15.903063			
30641		4.285671	5.929807	1.598377	0.117372	0.167107	0.058474	71.538530	-31.209467	-15.776220			
30642		4.250507	6.128253	1.752085	0.073041	0.194139	0.034088	71.506381	-31.194476	-15.641283			
30643		4.269932	6.423300	1.910159	-0.000503	0.198000	0.016999	71.431506	-31.171653	-15.503677			
30644		4.152964	6.574403	2.067916	-0.075634	0.186888	0.004204	71.320058	-31.141530	-15.379728			
30645		4.277814	6.662339	2.222031	-0.143869	0.159794	0.005818	71.177007	-31.119223	-15.268925			
30646		4.365655	6.739938	2.312901	-0.205551	0.156913	-0.014991	71.003318	-31.083742	-15.168321			
30647		4.358601	6.643894	2.373052	-0.227069	0.160801	-0.073416	70.821467	-31.017787	-15.074460			
30648		4.357982	6.605626	2.471803	-0.165382	0.155147	-0.125571	70.684295	-30.922330	-14.999653			
30649		4.491357	6.855671	2.526860	-0.067894	0.160855	-0.156802	70.603628	-30.810912	-14.924748			
30650		4.520204	7.296633	2.641249	0.022571	0.165912	-0.179666	70.577303	-30.684018	-14.855589			
30651		4.530719	7.704048	2.833824	0.055938	0.167730	-0.205424	70.571335	-30.544938	-14.787488			
30652		4.556617	7.920674	2.899072	0.065229	0.149612	-0.218619	70.579403	-30.400072	-14.737428			
30653		4.601682	8.179276	3.078305	0.070174	0.124274	-0.206377	70.595807	-30.268764	-14.696906			
30654		4.628174	8.420097	3.137671	0.047288	0.103884	-0.198523	70.605971	-30.143430	-14.671175			
30655		4.601279	8.398520	3.095430	0.010011	0.080213	-0.177076	70.598652	-30.036350	-14.651792			
30656		4.557537	8.404169	3.077362	0.004744	0.046606	-0.155759	70.597698	-29.944956	-14.652595			
30657		4.560987	8.191338	2.932155	0.038953	0.013258	-0.140466	70.623834	-29.870400	-14.666944			
30658		4.513141	8.283355	2.820044	0.103226	0.008774	-0.141826	70.689444	-29.793659	-14.688278			
30659		4.439648	8.446583	2.670939	0.162114	0.006679	-0.133750	70.787317	-29.723950	-14.705052			
30660		4.442230	8.610240	2.530944	0.199779	0.023337	-0.127058	70.901990	-29.652352	-14.713917			
30661		4.380306	8.808304	2.444260	0.195280	0.050660	-0.111950	71.002812	-29.586170	-14.698281			
30662		4.420372	8.767003	2.281588	0.165873	0.082712	-0.081597	71.074924	-29.528057	-14.660295			
30663		4.232176	8.794584	2.221001	0.147401	0.122229	-0.071093	71.122017	-29.470772	-14.591200			
30664		4.219917	8.796291	2.191889	0.097776	0.139221	-0.061182	71.135824	-29.413228	-14.513788			
30665		4.224275	8.715261	2.128128	0.061509	0.161703	-0.037364	71.118265	-29.366941	-14.412998			
30666		4.182919	8.686640	2.241471	0.033378	0.192117	-0.008662	71.073850	-29.327918	-14.291785			
30667		4.031882	8.645729	2.275680	0.011527	0.217858	0.001530	71.006708	-29.292119	-14.147958			
30668		3.791662	8.475626	2.418436	0.028467	0.223882	0.022902	70.946836	-29.263934	-14.000620			
30669		3.708375	8.475215	2.558750	0.068149	0.217190	0.043784	70.908099	-29.250893	-13.848297			
30670		3.604954	8.404130	2.559912	0.105165	0.210717	0.047989	70.893698	-29.238441	-13.704097			
30671		3.487768	8.294582	2.465810	0.152393	0.221413	0.039423	70.902495	-29.222177	-13.550140			
30672		3.385654	8.298249	2.446943	0.208206	0.234538	0.043959	70.940475	-29.202968	-13.392375			
30673		3.476673	8.361426	2.364596	0.241844	0.252114	0.060323	70.989139	-29.192441	-13.214926			
30674		3.379569	8.336084	2.169777	0.269575	0.264126	0.082153	71.049461	-29.188484	-13.030973			
30675		3.457576	8.305442	1.975927	0.320418	0.275827	0.105702	71.131258	-29.198489	-12.829132			
30676		3.944685	8.394119	1.833410	0.374571	0.325718	0.145721	71.226532	-29.217928	-12.593723			
30677		4.071492	8.602222	1.887477	0.435347	0.417848	0.230713	71.317971	-29.270198	-12.277145			
30678		3.946040	8.768924	2.076653	0.476035	0.496893	0.317983	71.401202	-29.352410	-11.898999			
30679		3.884315	8.663325	2.282743	0.500168	0.549365	0.394762	71.471667	-29.470583	-11.465724			
30680		3.642560	8.484488	2.447180	0.519931	0.576549	0.429639	71.542569	-29.599747	-11.014190			
30681		3.326562	8.381599	2.577907	0.515782	0.559215	0.410160	71.615327	-29.725443	-10.570810			
30682		3.265845	7.867205	2.338776	0.528148	0.487277	0.387787	71.721016	-29.848887	-10.183581			
30683		3.365519	7.603036	2.031579	0.590146	0.396003	0.359336	71.890775	-29.977640	-9.852651			
30684		3.717000	7.597270	1.842916	0.643437	0.317540	0.334861	72.119924	-30.104160	-9.583281			
30685		4.322113	7.593455	1.754069	0.665426	0.295080	0.321196	72.367576	-30.231922	-9.324055			
30686		4.624820	7.706657	1.768678	0.625865	0.339092	0.316339	72.581005	-30.346539	-9.045402			
30687		4.666938	7.591250	1.916249	0.533675	0.411417	0.309928	72.716300	-30.449839	-8.715093			
30688		4.651567	7.213949	2.015842	0.476752	0.507729	0.309872	72.789893	-30.533537	-8.330676			
30689		4.159325	6.784776	2.146021	0.509831	0.564868	0.286682	72.863304	-30.599033	-7.907182			
30690		3.778308	6.564210	2.212467	0.630698	0.547994	0.273068	73.014857	-30.656973	-7.504063			
30691		3.832900	6.593535	2.100051	0.786490	0.461759	0.250720	73.283049	-30.721923	-7.153163			
30692		4.375979	6.831817	1.890754	0.914946	0.405762	0.239710	73.646492	-30.787980	-6.847472			
30693		4.398392	7.199375	1.768376	1.000089	0.402557	0.227763	74.058244	-30.853426	-6.539251			
30694		4.248531	7.317208	1.766575	1.028038	0.400129	0.200104	74.491908	-30.902373	-6.245085			
30695		4.205086	7.125962	1.617632	1.036432	0.407959	0.162116	74.928628	-30.934675	-5.945811			
30696		4.226709	7.087677	1.575834	1.035069	0.437654	0.102427	75.362704	-30.927961	-5.644972			
30697		4.188356	7.004432	1.452123	1.024644	0.492942	0.046444	75.774700	-30.887785	-5.310621			
30698		3.997100	6.916256	1.340901	0.994929	0.537234	-0.035784	76.164817	-30.794254	-4.967941			
30699		3.809839	6.905253	1.155338	0.954447	0.554671	-0.132471	76.531500	-30.650018	-4.621798			
30700		3.630135	7.001447	0.984834	0.893835	0.516791	-0.230857	76.887051	-30.454307	-4.321954			
30701		3.785341	7.058131	0.820764	0.803979	0.426946	-0.314101	77.224548	-30.228726	-4.084781			
30702		4.190268	7.179849	0.633542	0.705716	0.377507	-0.379699	77.529876	-29.970319	-3.895408			
30703		4.176839	7.137965	0.650975	0.607266	0.354572	-0.391234	77.784358	-29.712588	-3.714309			
30704		4.451334	6.997767	0.502348	0.544506	0.383021	-0.449510	78.001264	-29.416010	-3.529383			
30705		4.827217	6.938178	0.387065	0.515226	0.506788	-0.544222	78.166502	-29.055678	-3.270123			
30706		4.904210	7.141937	0.785509	0.501561	0.689716	-0.633234	78.277909	-28.621314	-2.912527			
30707		4.766082	7.291015	1.111493	0.464593	0.881964	-0.776169	78.318889	-28.088096	-2.445360			
30708		4.322461	7.596353	1.480446	0.425570	1.014919	-0.919093	78.314884	-27.455071	-1.934159			
30709		3.835154	8.130582	2.015316	0.345990	1.024020	-0.994214	78.271417	-26.782963	-1.411258			
30710		3.804264	8.754279	2.431279	0.161040	0.942205	-1.035242	78.157839	-26.093799	-0.955592			
30711		4.004955	8.989690	2.616404	-0.103412	0.848669	-1.034565	77.921862	-25.417841	-0.556596			
30712		4.209901	9.176694	2.715254	-0.378705	0.801334	-1.032528	77.550460	-24.743880	-0.199273			
30713		4.193899	8.950470	2.696094	-0.611464	0.796355	-1.073934	77.053259	-24.047934	0.148169			
30714		4.207956	8.316676	2.590997	-0.716564	0.819245	-1.180247	76.507004	-23.283860	0.479045			
30715		4.215802	7.602628	2.382340	-0.640359	0.864653	-1.334857	76.007696	-22.427745	0.811307			
30716		4.112422	7.048381	2.321632	-0.415831	0.900688	-1.488422	75.648830	-21.476173	1.126792			
30717		4.011561	6.897137	2.379620	-0.090745	0.912887	-1.602821	75.484525	-20.460851	1.431283			
30718		3.918327	7.230494	2.714106	0.200462	0.890239	-1.648001	75.503108	-19.420773	1.706558			
30719		3.627163	8.095877	3.036519	0.385617	0.820853	-1.656180	75.643395	-18.389012	1.945186			
30720		3.272957	9.223523	3.416952	0.414156	0.700612	-1.635279	75.826849	-17.384079	2.113299			
30721		3.348656	10.217695	3.771145	0.278471	0.581189	-1.568842	75.949483	-16.435585	2.228742			
30722		3.513944	11.170847	4.097984	0.023878	0.502427	-1.464284	75.938796	-15.553919	2.309277			
30723		3.471070	11.390140	4.227602	-0.279596	0.436156	-1.363287	75.759548	-14.739864	2.369387			
30724		3.262049	11.382593	4.129262	-0.495699	0.389175	-1.287454	75.464436	-13.972048	2.405300			
30725		3.083617	11.152154	4.099096	-0.570090	0.334480	-1.262886	75.132409	-13.227898	2.413986			
30726		2.896317	10.717504	3.941826	-0.469390	0.267650	-1.274897	74.870073	-12.484726	2.374381			
30727		2.747163	10.632605	3.836846	-0.243321	0.209281	-1.306822	74.743145	-11.735035	2.298932			
30728		2.538980	11.085095	3.883902	-0.012305	0.150743	-1.350299	74.757516	-10.968020	2.178920			
30729		2.483150	11.429586	3.833166	0.113642	0.108419	-1.369590	74.845266	-10.198779	2.037478			
30730		2.605318	11.852782	3.905154	0.161796	0.103489	-1.337183	74.959962	-9.445815	1.895728			
30731		2.609728	12.192714	3.999469	0.116490	0.126545	-1.266016	75.041116	-8.730728	1.783345			
30732		2.591621	12.562539	4.057095	0.042910	0.160787	-1.156338	75.075198	-8.069141	1.703514			
30733		2.409995	12.751955	4.158871	-0.054826	0.163845	-1.045917	75.048227	-7.470271	1.645932			
30734		2.291450	12.707122	4.066150	-0.132073	0.154807	-0.941842	74.976810	-6.928462	1.594751			
30735		2.139929	12.394845	3.939745	-0.156645	0.108609	-0.838878	74.890534	-6.452492	1.536234			
30736		2.089795	12.085379	3.781450	-0.126473	0.055763	-0.765327	74.824690	-6.023375	1.455400			
30737		2.072035	11.870974	3.646654	-0.077672	0.022804	-0.708267	74.785726	-5.632640	1.367932			
30738		2.038895	11.688895	3.462056	-0.044640	0.014439	-0.661978	74.766383	-5.267123	1.279551			
30739		1.973693	11.709012	3.414215	-0.038870	0.019168	-0.600949	74.747303	-4.936334	1.206069			
30740		1.918008	11.515790	3.299175	-0.072723	0.038849	-0.541290	74.708207	-4.634069	1.149602			
30741		2.523221	11.720012	3.572335	-0.119561	0.055014	-0.452865	74.638838	-4.379785	1.118065			
30742		2.094315	12.175994	3.471033	-0.205547	0.067682	-0.351803	74.519833	-4.178146	1.106194			
30743		2.182364	11.762038	3.527004	-0.236125	0.058609	-0.255471	74.381210	-4.032392	1.106067			
30744		2.215885	12.029786	3.601595	-0.205296	0.039190	-0.138098	74.261126	-3.953314	1.111117			
30745		1.942605	11.972257	3.581361	-0.180709	-0.016174	-0.042612	74.154851	-3.936578	1.102312			
30746		1.985242	11.579476	3.378484	-0.124169	-0.024168	-0.033637	74.082522	-3.925188	1.088896			
30747		2.019356	10.963629	3.283171	-0.062034	0.023232	-0.087635	74.043241	-3.877468	1.094710			
30748		1.751601	10.442590	3.192176	-0.002718	0.074270	-0.136269	74.037912	-3.794258	1.119813			
30749		1.411255	9.874281	3.008323	0.025104	0.101046	-0.171266	74.046633	-3.688209	1.155363			
30750		1.096695	9.468746	2.812544	0.032403	0.122724	-0.200435	74.060444	-3.562182	1.197392			
30751		0.735081	9.224712	2.582852	0.009786	0.136704	-0.221552	74.059826	-3.422828	1.244719			
30752		0.480529	9.049155	2.476521	-0.016234	0.141488	-0.197646	74.045327	-3.295441	1.297638			
30753		0.277539	9.026453	2.398218	-0.053152	0.112005	-0.151016	74.008997	-3.198808	1.342385			
30754		0.152452	8.976551	2.274808	-0.094569	0.099464	-0.112415	73.950352	-3.124913	1.385413			
30755		0.088381	8.912686	2.150582	-0.116419	0.098068	-0.101150	73.877892	-3.057857	1.430206			
30756		0.134633	8.994241	2.131031	-0.115600	0.115248	-0.113179	73.806895	-2.980862	1.481520			
30757		0.187488	9.384219	2.297507	-0.136967	0.129877	-0.110664	73.721968	-2.903358	1.542126			
30758		0.268640	9.758051	2.483533	-0.213667	0.129595	-0.080778	73.594314	-2.841649	1.606225			
30759		0.337394	9.950320	2.562412	-0.303363	0.125346	-0.033356	73.413694	-2.807080	1.676571			
30760		0.435359	10.066989	2.651567	-0.367916	0.122958	0.012613	73.197222	-2.797290	1.751978			
30761		0.487359	10.158302	2.868608	-0.401897	0.101834	0.040588	72.960213	-2.806653	1.821507			
30762		0.613241	10.164126	3.029102	-0.436019	0.060177	0.068339	72.705955	-2.837357	1.871856			
30763		0.726404	9.991076	3.071632	-0.440730	0.029576	0.067234	72.448370	-2.873074	1.906493			
30764		0.855456	9.774938	3.206821	-0.401729	0.019914	0.058550	72.214881	-2.905016	1.933457			
30765		0.962834	9.666838	3.275719	-0.338990	0.026832	0.043216	72.015830	-2.927839	1.962653			
30766		0.924984	9.544918	3.397509	-0.261850	0.032513	0.027129	71.862365	-2.940305	1.991251			
30767		0.825833	9.397492	3.470615	-0.179072	0.031138	0.011356	71.755093	-2.944858	2.017209			
30768		0.792315	9.211120	3.435793	-0.090934	0.016075	-0.006401	71.700272	-2.941991	2.030987			
30769		0.726440	9.244948	3.436954	-0.020957	0.002315	-0.030185	71.684783	-2.929083	2.033769			
30770		0.679864	9.247674	3.394843	0.026639	-0.015220	-0.058376	71.698624	-2.903613	2.021219			
30771		0.647218	9.339010	3.281053	0.051647	-0.028278	-0.076423	71.725996	-2.871051	1.999017			
30772		0.647808	9.369597	3.112755	0.059003	-0.015806	-0.084903	71.758580	-2.831270	1.981460			
30773		0.593444	9.511807	3.005230	0.053015	0.006597	-0.087318	71.785868	-2.786505	1.976341			
30774		0.517666	9.588825	2.959782	0.036433	0.023028	-0.076348	71.804395	-2.744439	1.981564			
30775		0.479736	9.685649	2.950449	0.018583	0.040314	-0.057824	71.810822	-2.709693	2.000128			
30776		0.481696	9.680707	2.927573	-0.006407	0.049146	-0.036061	71.803818	-2.684890	2.026819			
30777		0.508725	9.723596	2.956223	-0.019217	0.055799	-0.020035	71.787894	-2.667937	2.060583			
30778		0.501838	9.688399	3.018671	-0.032056	0.056911	0.001468	71.765720	-2.662159	2.098234			
30779		0.564811	9.651886	3.027058	-0.047921	0.049438	0.009536	71.733274	-2.662410	2.133831			
30780		0.607244	9.550390	3.097071	-0.046931	0.043214	0.008967	71.702873	-2.663149	2.165391			
30781		0.640416	9.511490	3.121953	-0.035245	0.041388	0.006268	71.677921	-2.663034	2.196015			
30782		0.671171	9.455782	3.175153	-0.016287	0.034141	0.002275	71.665362	-2.661772	2.221482			
30783		0.698081	9.440560	3.189458	0.001038	0.022692	-0.007677	71.661789	-2.657428	2.239411			
30784		0.659458	9.420592	3.153641	0.026340	0.010781	-0.017923	71.674401	-2.649428	2.248588			
30785		0.677024	9.510190	3.162789	0.048109	-0.008089	-0.029323	71.698756	-2.638859	2.245856			
30786		0.657457	9.482147	3.158202	0.073236	-0.018478	-0.039805	71.739143	-2.624258	2.235236			
30787		0.661913	9.577583	3.104370	0.091360	-0.033357	-0.041296	71.789005	-2.611699	2.216605			
30788		0.657793	9.539853	3.051627	0.094069	-0.042122	-0.050695	71.841990	-2.595414	2.191243			
30789		0.605431	9.567455	2.993169	0.091518	-0.045574	-0.061627	71.892395	-2.573930	2.162346			
30790		0.591170	9.493982	2.919504	0.092481	-0.040776	-0.062160	71.944515	-2.551146	2.135766			
30791		0.593855	9.589353	2.864602	0.085954	-0.034588	-0.056151	71.991400	-2.530646	2.113871			
30792		0.509981	9.637652	2.897734	0.065090	-0.023294	-0.043575	72.027258	-2.514878	2.100206			
30793		0.490387	9.707002	2.869741	0.048833	-0.025164	-0.017437	72.052338	-2.513786	2.090325			
30794		0.518385	9.693248	2.879723	0.019965	-0.018962	0.000950	72.061912	-2.521522	2.086923			
30795		0.532002	9.689636	2.936848	0.003991	-0.009953	0.014592	72.060686	-2.535202	2.091000			
