// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B44846
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
29874		-1.823827	6.555857	7.660672	0.235465	-2.527927	0.959024	41.853562	15.111953	7.442408			
29875		-1.457514	6.617042	7.534685	0.174560	-2.559410	0.931411	41.794388	13.664477	6.837000			
29876		-1.166020	6.661878	7.480135	0.084631	-2.556151	0.900492	41.698372	12.227864	6.224174			
29877		-1.014923	6.567914	7.305861	-0.009132	-2.539155	0.855841	41.560638	10.814519	5.606910			
29878		-0.923898	6.427327	7.296588	-0.096935	-2.531567	0.791239	41.385791	9.427084	4.969019			
29879		-0.828244	6.332751	7.283858	-0.178862	-2.545827	0.724829	41.173255	8.056928	4.304650			
29880		-0.580076	6.215188	7.029311	-0.237733	-2.525317	0.640969	40.941564	6.724221	3.618499			
29881		-0.471818	6.014857	6.979735	-0.259466	-2.463802	0.549606	40.710152	5.450696	2.922369			
29882		-0.505878	5.903722	7.119291	-0.294363	-2.408937	0.462896	40.474690	4.229535	2.216149			
29883		-0.719729	5.780131	7.081240	-0.343554	-2.354296	0.376399	40.223227	3.060698	1.500709			
29884		-0.973054	5.484738	7.194854	-0.377399	-2.380056	0.247605	39.965954	1.925570	0.723203			
29885		-0.850758	5.455653	7.048149	-0.371233	-2.335182	0.134510	39.725509	0.848149	-0.078205			
29886		-0.977081	5.290514	6.755556	-0.272190	-2.294744	-0.077078	39.556880	-0.136770	-0.958054			
29887		0.383358	5.568788	6.161108	-0.316306	-2.229784	-0.290966	39.376618	-1.016512	-1.904747			
29888		1.873547	5.766996	5.857748	-0.356050	-1.889285	-0.354486	39.185745	-1.726482	-2.754569			
29889		1.797513	5.889464	6.331108	-0.332982	-1.543568	-0.339598	39.011423	-2.289485	-3.470337			
29890		1.107799	5.963237	6.369992	-0.307361	-1.339282	-0.365210	38.856833	-2.755590	-4.122979			
29891		0.276502	6.000540	6.432690	-0.289268	-1.144507	-0.413921	38.713402	-3.117723	-4.726132			
29892		-0.712182	5.447390	7.034254	-0.443121	-1.042191	-0.448784	38.485482	-3.424721	-5.307583			
29893		-1.075810	4.671299	7.075293	-0.444658	-1.053308	-0.458978	38.258880	-3.734069	-5.896440			
29894		-0.590459	4.427597	7.077182	-0.317388	-1.042557	-0.452044	38.109241	-4.044276	-6.477640			
29895		-0.160778	4.388803	7.112976	-0.098915	-0.955133	-0.476217	38.084669	-4.305942	-7.038398			
29896		-0.081505	4.907747	7.133483	0.159893	-0.894356	-0.510546	38.211839	-4.529029	-7.593625			
29897		0.033379	5.758006	7.020692	0.284088	-0.836243	-0.519558	38.409242	-4.719687	-8.132869			
29898		0.148166	6.792402	7.032000	0.165813	-0.759881	-0.496492	38.539092	-4.884310	-8.635228			
29899		0.166370	7.253102	7.014739	-0.123827	-0.699454	-0.467287	38.499781	-5.030267	-9.103028			
29900		0.231397	7.096988	6.891438	-0.422245	-0.676899	-0.481762	38.292047	-5.163551	-9.569097			
29901		0.539517	6.617320	6.953958	-0.630221	-0.666193	-0.549829	37.967120	-5.268401	-10.061770			
29902		0.923801	5.949997	6.949362	-0.760016	-0.621500	-0.651620	37.572667	-5.322048	-10.584230			
29903		1.241725	5.339550	6.960596	-0.782275	-0.517189	-0.747062	37.164901	-5.296971	-11.113740			
29904		1.427072	4.950536	6.969492	-0.719663	-0.373008	-0.790346	36.791018	-5.196254	-11.613129			
29905		1.232431	4.725129	7.032514	-0.600440	-0.217583	-0.795967	36.478425	-5.023575	-12.062417			
29906		1.000787	4.680323	6.998313	-0.465047	-0.063254	-0.789446	36.238461	-4.785619	-12.456588			
29907		0.655675	4.707821	6.976646	-0.318358	0.057748	-0.790444	36.076072	-4.491266	-12.810976			
29908		0.442972	4.882312	7.189656	-0.203176	0.141294	-0.789260	35.977042	-4.160868	-13.136988			
29909		0.365978	5.126965	7.176261	-0.109468	0.211450	-0.778849	35.926314	-3.800405	-13.434912			
29910		0.241474	5.456964	7.306976	-0.068117	0.274466	-0.751574	35.896703	-3.421526	-13.698940			
29911		-0.022949	5.846540	7.302082	-0.082525	0.309765	-0.723260	35.854209	-3.034459	-13.938233			
29912		-0.367041	6.093755	7.327732	-0.128262	0.328197	-0.692451	35.784364	-2.650866	-14.157131			
29913		-0.678207	6.189539	7.305794	-0.229842	0.293206	-0.664801	35.653496	-2.291619	-14.375770			
29914		-0.877468	6.158591	7.335352	-0.320103	0.239034	-0.644215	35.471338	-1.966642	-14.603503			
29915		-0.891584	5.923498	7.475860	-0.400729	0.176931	-0.610113	35.240686	-1.681087	-14.837483			
29916		-0.869794	5.731319	7.488410	-0.407104	0.120694	-0.573942	35.006646	-1.436483	-15.073707			
29917		-0.708764	5.565347	7.596477	-0.389198	0.091080	-0.540784	34.780582	-1.215731	-15.305620			
29918		-0.553253	5.507197	7.665737	-0.370568	0.069573	-0.502221	34.565362	-1.020458	-15.526582			
29919		-0.389386	5.470241	7.537089	-0.320940	0.087017	-0.454686	34.376205	-0.831152	-15.720811			
29920		-0.302867	5.399589	7.449348	-0.295026	0.113960	-0.416235	34.202108	-0.644106	-15.888017			
29921		-0.420561	5.121576	7.459283	-0.275945	0.140803	-0.396511	34.037068	-0.449119	-16.038559			
29922		-0.430005	4.978319	7.450846	-0.212545	0.162468	-0.381524	33.908908	-0.251062	-16.174760			
29923		-0.491264	4.972494	7.524857	-0.110622	0.206139	-0.364509	33.837453	-0.035804	-16.290086			
29924		-0.567979	5.128010	7.606019	-0.040899	0.227698	-0.341698	33.806684	0.180242	-16.387046			
29925		-0.724960	5.295176	7.774374	-0.031961	0.236199	-0.314544	33.779603	0.393792	-16.469357			
29926		-0.907690	5.289556	7.896892	-0.046401	0.236389	-0.288595	33.745207	0.596969	-16.538483			
29927		-0.958651	5.202124	7.781679	-0.044154	0.230361	-0.260741	33.710858	0.790624	-16.597332			
29928		-0.976997	5.146535	7.809875	-0.013962	0.224855	-0.224544	33.694993	0.967868	-16.639808			
29929		-0.896699	5.175255	7.754463	0.019739	0.220600	-0.191392	33.697442	1.134904	-16.668889			
29930		-0.965011	5.237953	7.734038	0.033685	0.215427	-0.155916	33.709260	1.285836	-16.681648			
29931		-0.923451	5.352869	7.738844	0.026243	0.207027	-0.117745	33.716030	1.423086	-16.679968			
29932		-0.955883	5.371213	7.791872	0.015770	0.202392	-0.093735	33.718183	1.548034	-16.667195			
29933		-0.885542	5.354263	7.887075	-0.001490	0.191832	-0.065807	33.709667	1.661615	-16.645654			
29934		-0.990006	5.471333	8.309295	0.023059	0.166450	-0.019722	33.716754	1.745898	-16.609034			
29935		-1.070705	5.901445	8.731042	0.068458	0.059326	0.050587	33.748796	1.759381	-16.574207			
29936		-0.763111	6.295554	8.835975	0.003102	-0.073601	0.131475	33.744329	1.681155	-16.541913			
29937		-0.215379	6.051244	8.969045	-0.176523	-0.155187	0.184658	33.635840	1.549863	-16.511419			
29938		0.115351	5.195119	8.698891	-0.221067	-0.180490	0.201827	33.502794	1.398421	-16.479165			
29939		0.407028	4.471471	8.311533	-0.071458	-0.152806	0.164103	33.454129	1.274827	-16.457210			
29940		0.685683	4.370991	8.179347	0.210227	-0.067540	0.103498	33.567825	1.208481	-16.436054			
29941		0.600128	4.970276	8.284507	0.425825	0.027269	0.047180	33.803937	1.207668	-16.412950			
29942		0.482594	5.729281	8.422425	0.462050	0.058974	0.019929	34.061914	1.228041	-16.391546			
29943		0.261557	6.235935	8.693670	0.325092	0.071199	0.030172	34.240435	1.253198	-16.362322			
29944		0.020282	6.241255	8.735036	0.070114	0.037190	0.052517	34.274048	1.252623	-16.332395			
29945		-0.244354	5.892052	8.744924	-0.064403	-0.018975	0.061665	34.229148	1.224795	-16.317271			
29946		-0.342138	5.476697	8.778569	-0.116265	-0.084970	0.069254	34.155289	1.160972	-16.318752			
29947		-0.373660	5.332195	8.852356	-0.093627	-0.137247	0.089071	34.093099	1.068264	-16.328576			
29948		-0.420595	5.245734	8.763737	-0.041662	-0.190219	0.127138	34.061881	0.935908	-16.336250			
29949		-0.483671	5.251151	8.831892	0.007350	-0.238428	0.177039	34.057656	0.766945	-16.336662			
29950		-0.509816	5.257319	8.776946	0.066288	-0.282886	0.239222	34.088604	0.554631	-16.320876			
29951		-0.551662	5.392988	8.738200	0.138654	-0.332340	0.305031	34.159763	0.300019	-16.290946			
29952		-0.485785	5.577241	8.753079	0.177033	-0.393928	0.349249	34.254065	-0.000387	-16.259290			
29953		-0.450758	5.771123	8.757088	0.157030	-0.456369	0.395725	34.335388	-0.343029	-16.227221			
29954		-0.217289	5.815760	8.640433	0.110097	-0.525938	0.422576	34.391042	-0.729670	-16.204394			
29955		0.024719	5.743137	8.594251	0.064338	-0.574130	0.446482	34.419048	-1.144431	-16.187148			
29956		0.228628	5.624429	8.491770	0.046420	-0.607228	0.458798	34.438118	-1.581247	-16.173975			
29957		0.420156	5.504561	8.310950	0.074946	-0.622320	0.472938	34.472022	-2.027371	-16.160210			
29958		0.516570	5.548671	8.260253	0.123698	-0.625557	0.482818	34.534973	-2.480654	-16.142205			
29959		0.578544	5.598554	8.307320	0.142631	-0.632310	0.479682	34.607462	-2.933752	-16.129368			
29960		0.632167	5.550207	8.206087	0.139342	-0.643347	0.466335	34.679901	-3.390093	-16.126046			
29961		0.745581	5.471802	8.132274	0.139428	-0.660854	0.452202	34.751835	-3.847740	-16.136524			
29962		0.876154	5.527255	8.139616	0.163751	-0.662727	0.434841	34.839801	-4.302909	-16.155622			
29963		0.974747	5.516846	8.144034	0.155356	-0.668406	0.415979	34.922638	-4.752250	-16.187013			
29964		1.063836	5.527608	8.150285	0.136429	-0.677828	0.397786	34.997311	-5.202287	-16.229886			
29965		1.087511	5.487669	8.116120	0.119973	-0.684344	0.386926	35.062242	-5.649499	-16.281422			
29966		1.195642	5.458777	8.031531	0.111200	-0.674541	0.382925	35.123845	-6.092998	-16.331325			
29967		1.291960	5.451513	7.948575	0.110991	-0.644473	0.383196	35.183233	-6.520266	-16.372412			
29968		1.265061	5.395583	7.886663	0.116062	-0.625331	0.390121	35.246171	-6.943000	-16.403584			
29969		1.286021	5.359879	7.820997	0.117049	-0.596944	0.389024	35.307441	-7.349924	-16.426950			
29970		1.227501	5.447858	7.814345	0.133183	-0.577918	0.382472	35.379153	-7.747892	-16.446888			
29971		1.166490	5.564728	7.777215	0.116603	-0.579291	0.383489	35.440136	-8.144683	-16.467975			
29972		1.111204	5.623770	7.805367	0.076982	-0.587545	0.383510	35.480446	-8.547447	-16.491518			
29973		1.072538	5.580732	7.841128	0.034793	-0.618243	0.391453	35.496384	-8.965019	-16.522513			
29974		1.160139	5.512128	7.772131	0.016857	-0.632277	0.395381	35.504146	-9.392580	-16.555862			
29975		1.233857	5.296829	7.819277	0.030571	-0.644076	0.391826	35.519568	-9.822278	-16.595690			
29976		1.451374	5.221490	7.749774	0.044638	-0.634479	0.398339	35.543682	-10.251832	-16.628705			
29977		1.503811	5.225814	7.629170	0.092517	-0.624408	0.410202	35.592445	-10.678433	-16.653687			
29978		1.574898	5.399911	7.709772	0.142616	-0.624393	0.433875	35.669511	-11.115094	-16.667271			
29979		1.688364	5.542450	7.735015	0.157435	-0.636599	0.448115	35.753341	-11.559962	-16.679551			
29980		1.775969	5.645964	7.784590	0.135723	-0.658225	0.458137	35.826939	-12.020437	-16.694479			
29981		1.883153	5.603251	7.780346	0.108380	-0.688116	0.460865	35.885571	-12.493458	-16.719598			
29982		2.046321	5.498718	7.773577	0.103772	-0.708920	0.457198	35.945291	-12.977107	-16.753527			
29983		2.177201	5.416483	7.694410	0.111389	-0.719555	0.454005	36.009530	-13.462341	-16.793898			
29984		2.293738	5.429731	7.642520	0.132201	-0.721116	0.460119	36.087078	-13.952546	-16.831957			
29985		2.392880	5.485637	7.627478	0.153091	-0.713830	0.463845	36.174583	-14.438371	-16.867112			
29986		2.428009	5.573454	7.625975	0.179714	-0.711933	0.474733	36.277839	-14.929162	-16.896712			
29987		2.466681	5.584481	7.631563	0.161384	-0.712823	0.494501	36.367224	-15.424831	-16.918657			
29988		2.456625	5.533685	7.591453	0.140276	-0.727794	0.516442	36.444965	-15.937027	-16.935623			
29989		2.529968	5.501149	7.578204	0.136142	-0.746829	0.532283	36.518991	-16.461162	-16.953046			
29990		2.649583	5.384407	7.504369	0.133692	-0.764674	0.540549	36.594137	-16.998512	-16.973065			
29991		2.813820	5.344869	7.511211	0.135884	-0.779374	0.556393	36.668770	-17.545812	-16.992038			
29992		2.989899	5.370035	7.402427	0.150829	-0.770358	0.568785	36.751054	-18.095389	-17.002108			
29993		3.056163	5.462336	7.347080	0.157604	-0.758197	0.591259	36.831269	-18.644901	-16.998250			
29994		3.091343	5.476949	7.229353	0.143720	-0.743382	0.618204	36.899251	-19.199071	-16.976211			
29995		3.081015	5.529840	7.116099	0.138387	-0.725615	0.640805	36.956845	-19.750736	-16.937730			
29996		3.054965	5.466706	7.096175	0.090113	-0.717930	0.660350	36.983798	-20.307815	-16.886752			
29997		3.055637	5.294818	6.963031	0.074128	-0.727874	0.667104	36.999790	-20.869614	-16.836629			
29998		3.206746	5.220987	6.912468	0.094288	-0.734336	0.651325	37.032024	-21.431122	-16.796245			
29999		3.414617	5.207120	6.867024	0.082289	-0.740452	0.640271	37.058468	-21.989444	-16.764167			
30000		3.573985	5.251884	6.861680	0.068778	-0.728805	0.633696	37.077964	-22.542368	-16.730668			
30001		3.693195	5.223431	6.761642	0.054737	-0.699414	0.613676	37.087250	-23.072777	-16.696520			
30002		3.820216	5.121240	6.654945	0.020900	-0.658796	0.599885	37.074927	-23.582025	-16.653387			
30003		3.983420	4.975299	6.544003	0.019769	-0.619026	0.579610	37.058085	-24.063946	-16.605453			
30004		4.086429	4.943900	6.446769	0.048385	-0.569036	0.554130	37.056073	-24.516337	-16.550717			
30005		4.142941	4.966020	6.495398	0.070059	-0.527148	0.518466	37.065457	-24.935197	-16.498186			
30006		4.245311	5.003021	6.492800	0.046243	-0.496776	0.470217	37.067657	-25.325580	-16.457974			
30007		4.350009	4.870691	6.456307	0.009543	-0.457552	0.424319	37.050651	-25.680176	-16.426118			
30008		4.465906	4.847032	6.363619	0.015346	-0.398940	0.385398	37.036951	-25.996525	-16.391073			
30009		4.520324	4.876940	6.402213	0.029684	-0.348081	0.342587	37.030827	-26.272910	-16.358375			
30010		4.501326	4.882824	6.373900	0.021716	-0.294017	0.306134	37.020376	-26.513906	-16.323115			
30011		4.530204	4.911957	6.434565	0.021866	-0.255663	0.263331	37.011645	-26.720759	-16.295019			
30012		4.601521	4.958867	6.409296	0.013474	-0.217514	0.217219	37.003373	-26.896077	-16.275567			
30013		4.660755	4.930483	6.395864	-0.009487	-0.174695	0.165892	36.984923	-27.032355	-16.265971			
30014		4.717507	4.878697	6.382676	-0.036724	-0.131976	0.112947	36.957063	-27.132575	-16.266850			
30015		4.686273	4.774799	6.318972	-0.040207	-0.089271	0.070794	36.928193	-27.197060	-16.272936			
30016		4.710425	4.790970	6.370626	-0.029220	-0.056983	0.021876	36.912769	-27.231583	-16.291604			
30017		4.674861	4.828711	6.412167	-0.042261	-0.016269	-0.020796	36.891380	-27.231208	-16.316540			
30018		4.644025	4.759011	6.338131	-0.033678	-0.000520	-0.049016	36.880118	-27.215486	-16.349883			
30019		4.619763	4.764631	6.288959	0.004607	0.031279	-0.079298	36.890950	-27.173295	-16.386524			
30020		4.566318	4.918315	6.448993	0.024241	0.060850	-0.090666	36.911778	-27.115117	-16.417558			
30021		4.486914	5.063889	6.453385	0.025547	0.084364	-0.096436	36.929201	-27.042768	-16.442398			
30022		4.329772	5.144296	6.507896	0.015786	0.085687	-0.096797	36.942156	-26.971088	-16.466909			
30023		4.301152	5.185500	6.603152	-0.002291	0.077433	-0.104428	36.946659	-26.899196	-16.498473			
30024		4.305518	5.106318	6.700963	-0.004175	0.079350	-0.108280	36.951868	-26.826456	-16.531274			
30025		4.296603	5.107366	6.738514	-0.000800	0.067725	-0.124359	36.963439	-26.752143	-16.576770			
30026		4.274878	5.043977	6.682289	0.003164	0.072691	-0.122422	36.977157	-26.677568	-16.619315			
30027		4.254286	5.122372	6.693185	0.027620	0.077043	-0.122476	37.002838	-26.599633	-16.660147			
30028		4.236440	5.177868	6.700449	0.040686	0.082248	-0.118642	37.035383	-26.521956	-16.696944			
30029		4.254115	5.234983	6.740290	0.056194	0.098637	-0.109641	37.070650	-26.438547	-16.722756			
30030		4.218076	5.324144	6.873380	0.060497	0.107980	-0.100632	37.105882	-26.355292	-16.740281			
30031		4.215598	5.259275	6.866953	0.031669	0.097882	-0.092941	37.123360	-26.277990	-16.757753			
30032		4.160581	5.207987	6.882855	0.027950	0.090662	-0.086774	37.139693	-26.207427	-16.774805			
30033		4.217006	5.244078	6.919090	0.048356	0.084436	-0.079361	37.165890	-26.140956	-16.790495			
30034		4.210307	5.226824	6.917316	0.053285	0.087665	-0.075534	37.194659	-26.075640	-16.802902			
30035		4.202146	5.213373	6.881022	0.060195	0.087389	-0.067936	37.224556	-26.011761	-16.811564			
30036		4.215672	5.193953	6.929191	0.079928	0.086353	-0.063615	37.266096	-25.951163	-16.818334			
30037		4.266369	5.280232	6.968878	0.078599	0.090324	-0.052298	37.302486	-25.891367	-16.817856			
30038		4.317011	5.348397	6.938329	0.056514	0.106362	-0.039882	37.321949	-25.829886	-16.804800			
30039		4.216846	5.246089	6.898724	0.042343	0.113796	-0.038246	37.330562	-25.764307	-16.788087			
30040		4.137351	5.119999	6.873757	0.042970	0.124318	-0.045370	37.340485	-25.692743	-16.770867			
30041		4.045178	5.070208	6.822300	0.059580	0.138528	-0.047562	37.356914	-25.612635	-16.749339			
30042		3.894542	5.060204	6.794311	0.074503	0.160643	-0.046476	37.379135	-25.524154	-16.718652			
30043		3.786668	5.107989	6.752599	0.083084	0.172188	-0.040515	37.401946	-25.431259	-16.680538			
30044		3.655873	5.075563	6.737983	0.089634	0.179599	-0.045571	37.429585	-25.334489	-16.642058			
30045		3.546464	5.003635	6.665737	0.109661	0.189447	-0.051680	37.467310	-25.229854	-16.602890			
30046		3.416252	4.953319	6.612346	0.139934	0.198942	-0.066923	37.525252	-25.116893	-16.567596			
30047		3.202682	4.977785	6.462363	0.195796	0.212686	-0.076562	37.613865	-24.992976	-16.531855			
30048		3.122282	5.046313	6.343756	0.240780	0.223396	-0.095706	37.731681	-24.858944	-16.501201			
30049		3.069538	5.149847	6.190388	0.290485	0.266494	-0.102179	37.871197	-24.701713	-16.457017			
30050		2.926859	5.155042	6.167748	0.314778	0.302564	-0.097960	38.018987	-24.531249	-16.396178			
30051		2.905646	5.154884	6.125045	0.279631	0.326346	-0.084003	38.138868	-24.353652	-16.319139			
30052		3.024787	5.136212	5.942287	0.246787	0.357367	-0.076920	38.234775	-24.166194	-16.225999			
30053		3.190610	5.260102	5.911866	0.270027	0.439387	-0.064882	38.327847	-23.944711	-16.095204			
30054		3.273707	5.441267	5.958274	0.294772	0.529278	-0.041815	38.417810	-23.692795	-15.917645			
30055		3.321921	5.701903	6.203370	0.286185	0.601521	-0.004001	38.484106	-23.420531	-15.693940			
30056		3.274235	5.870090	6.479908	0.236971	0.671984	0.051489	38.502645	-23.138235	-15.415579			
30057		3.158930	5.791737	6.535937	0.161309	0.717014	0.093953	38.463694	-22.849123	-15.100359			
30058		3.021818	5.512164	6.529589	0.124527	0.734734	0.110932	38.400449	-22.559560	-14.770363			
30059		2.938139	5.091653	6.549312	0.170095	0.760729	0.081986	38.366187	-22.246025	-14.446063			
30060		2.971436	4.920638	6.534170	0.274381	0.796716	0.035800	38.397566	-21.901628	-14.130454			
30061		2.856657	5.037766	6.424539	0.386245	0.861842	-0.008386	38.493083	-21.510708	-13.812415			
30062		2.628718	5.292207	6.329019	0.468793	0.934157	-0.054899	38.636751	-21.073277	-13.488256			
30063		2.391929	5.519121	6.362824	0.499462	0.980031	-0.100981	38.801228	-20.597731	-13.169177			
30064		2.291677	5.693154	6.467542	0.486974	1.021343	-0.143482	38.963157	-20.091232	-12.853167			
30065		2.262560	5.778179	6.643667	0.440894	1.059017	-0.159792	39.098418	-19.560966	-12.530892			
30066		2.435811	5.823607	6.718879	0.383614	1.088452	-0.161850	39.200820	-19.019392	-12.197398			
30067		2.555139	5.885238	6.745361	0.358694	1.133806	-0.160097	39.285690	-18.456837	-11.846923			
30068		2.666835	5.874148	6.601260	0.346885	1.198498	-0.178593	39.362763	-17.861369	-11.479677			
30069		2.462908	5.811905	6.491296	0.389767	1.277986	-0.224635	39.465160	-17.212367	-11.105045			
30070		2.129404	5.732868	6.409919	0.491140	1.330427	-0.301181	39.634679	-16.515269	-10.744259			
30071		1.833108	5.840233	6.537093	0.553827	1.335956	-0.380083	39.853245	-15.785757	-10.417869			
30072		1.738821	5.988995	6.742346	0.560046	1.331751	-0.419354	40.084471	-15.047127	-10.107757			
30073		1.738892	6.057092	6.857761	0.538196	1.327693	-0.440517	40.309290	-14.301132	-9.808284			
30074		1.862975	6.247175	6.930915	0.507157	1.344102	-0.431416	40.517260	-13.554974	-9.495077			
30075		1.945203	6.307554	7.054550	0.479087	1.376210	-0.411773	40.707833	-12.800699	-9.160784			
30076		2.071018	6.299622	7.106578	0.460863	1.425395	-0.391737	40.886138	-12.036185	-8.795609			
30077		1.998476	6.330548	7.190338	0.468327	1.481366	-0.366322	41.066512	-11.255179	-8.399050			
30078		2.019076	6.355879	7.246045	0.483400	1.557246	-0.359077	41.254736	-10.448382	-7.966022			
30079		1.902533	6.373762	7.180938	0.501989	1.656297	-0.360093	41.452837	-9.597570	-7.495708			
30080		1.703856	6.374389	7.074527	0.551322	1.773476	-0.366268	41.679362	-8.698373	-6.979040			
30081		1.346484	6.556072	7.091017	0.607333	1.861597	-0.374677	41.941447	-7.757981	-6.431397			
30082		0.936980	6.686104	7.152799	0.649744	1.930452	-0.400781	42.234569	-6.783464	-5.862953			
30083		0.499140	6.697643	7.068430	0.655291	1.945465	-0.454321	42.542372	-5.781983	-5.309430			
30084		0.268164	6.768531	7.138239	0.617851	1.905315	-0.501516	42.840897	-4.784911	-4.785283			
30085		0.304148	6.772712	7.240684	0.540951	1.863692	-0.523457	43.106239	-3.795053	-4.287479			
30086		0.334681	6.773506	7.164931	0.478608	1.867625	-0.547336	43.344594	-2.800640	-3.789389			
30087		0.209581	6.844458	7.138151	0.456899	1.881727	-0.592907	43.579389	-1.780517	-3.306860			
30088		-0.025049	6.888482	7.100581	0.458881	1.883244	-0.639733	43.824651	-0.747228	-2.833316			
30089		-0.188117	6.930454	7.112686	0.436491	1.858210	-0.679597	44.066175	0.293352	-2.385827			
30090		-0.286493	6.995222	7.175075	0.421760	1.836052	-0.701233	44.306811	1.327773	-1.947750			
30091		-0.320099	6.973261	7.240630	0.380488	1.820216	-0.713899	44.532429	2.362494	-1.518522			
30092		-0.251015	6.820680	7.158681	0.387940	1.848069	-0.725704	44.769731	3.408083	-1.076691			
30093		-0.324761	6.658358	7.199643	0.408180	1.889095	-0.739814	45.029137	4.478943	-0.622671			
30094		-0.376630	6.559463	7.373729	0.452923	1.934560	-0.741169	45.323578	5.561663	-0.141086			
30095		-0.280721	6.590173	7.455309	0.511045	1.990553	-0.732081	45.665396	6.664648	0.372086			
30096		-0.258749	6.617473	7.685232	0.520651	2.046107	-0.714209	46.026048	7.775131	0.925439			
30097		-0.201171	6.659135	7.807031	0.480813	2.104217	-0.703122	46.380185	8.903417	1.513571			
30098		-0.313685	6.798928	7.879785	0.421969	2.144859	-0.706461	46.715980	10.042782	2.128621			
30099		-0.668350	7.252147	7.912029	0.358112	2.165668	-0.794528	47.024499	11.226771	2.723381			
30100		-0.900426	7.079109	8.061085	0.140932	2.097570	-0.835702	47.212579	12.395864	3.282961			
30101		-1.042908	7.108841	7.968068	0.038808	2.041326	-0.886936	47.344644	13.565310	3.802245			
30102		-1.180476	7.323904	8.104817	-0.104866	2.013432	-0.915061	47.400026	14.732771	4.304113			
30103		-1.345956	7.576059	7.907189	-0.286293	1.975012	-0.905694	47.358346	15.882811	4.794838			
30104		-1.667233	7.680328	7.787171	-0.479089	1.969570	-0.859944	47.220659	17.010722	5.303562			
30105		-2.114744	7.593212	7.568337	-0.639220	1.931525	-0.805421	47.001928	18.103715	5.816667			
30106		-2.594652	7.400745	7.344929	-0.733069	1.879371	-0.753991	46.737653	19.155534	6.326818			
30107		-3.139078	7.055524	7.145678	-0.761550	1.790014	-0.720807	46.456041	20.161720	6.808609			
30108		-3.531186	6.775900	7.023139	-0.694492	1.686345	-0.707123	46.206129	21.122247	7.248933			
30109		-3.765911	6.608924	7.024602	-0.601765	1.584539	-0.685627	46.001988	22.036072	7.651495			
30110		-3.999414	6.490902	6.904066	-0.524437	1.499849	-0.651762	45.839236	22.902406	8.030757			
30111		-4.404192	6.567440	6.704194	-0.426681	1.399397	-0.610769	45.726507	23.713603	8.382539			
30112		-4.741547	6.538432	6.606304	-0.353470	1.279041	-0.575286	45.645074	24.461632	8.696920			
30113		-5.020582	6.517709	6.560283	-0.272373	1.134794	-0.539910	45.592830	25.138746	8.962165			
30114		-5.127934	6.480714	6.545888	-0.225993	0.993937	-0.491136	45.552507	25.738560	9.186542			
30115		-5.017732	6.352568	6.621416	-0.188349	0.872927	-0.429618	45.524209	26.264754	9.407993			
30116		-4.885220	6.233000	6.601716	-0.124337	0.771206	-0.367027	45.525947	26.724586	9.587762			
30117		-4.736678	6.163496	6.627138	-0.039948	0.698732	-0.317103	45.572298	27.136033	9.757081			
30118		-4.590453	6.188590	6.682626	0.037752	0.657187	-0.275685	45.665013	27.512506	9.927668			
30119		-4.570422	6.241284	6.678831	0.087168	0.618228	-0.245617	45.785717	27.860798	10.118985			
30120		-4.562575	6.359672	6.812051	0.082969	0.571486	-0.209296	45.902823	28.175172	10.282454			
30121		-4.531933	6.428055	6.939797	0.026154	0.533685	-0.172437	45.987559	28.460187	10.445458			
30122		-4.657171	6.312182	7.000040	-0.077936	0.510654	-0.143369	46.015443	28.722781	10.612120			
30123		-4.797841	6.090110	6.929491	-0.144028	0.476035	-0.110291	46.004997	28.959002	10.777441			
30124		-4.934882	5.975329	6.785277	-0.183421	0.450771	-0.083578	45.973504	29.173150	10.943800			
30125		-5.107671	5.959461	6.661806	-0.207999	0.420291	-0.063574	45.925145	29.368052	11.104556			
30126		-5.228557	6.123048	6.642027	-0.225120	0.372496	-0.035027	45.863587	29.531252	11.256385			
30127		-5.411070	6.441116	6.678113	-0.253072	0.312093	-0.000561	45.779161	29.657380	11.394956			
30128		-5.523128	6.672149	6.551445	-0.344852	0.230592	0.030414	45.631193	29.737400	11.509686			
30129		-5.565946	6.639610	6.482767	-0.450537	0.152381	0.061321	45.410564	29.774761	11.601123			
30130		-5.557240	6.441004	6.366711	-0.528050	0.074984	0.077292	45.132037	29.773707	11.664042			
30131		-5.304965	6.100178	6.246140	-0.566371	0.026840	0.086196	44.821558	29.750901	11.708117			
30132		-5.108674	5.864966	6.087585	-0.526390	0.017916	0.080571	44.531570	29.725842	11.746085			
30133		-5.005267	5.720159	5.960048	-0.494734	0.037029	0.068542	44.260434	29.714706	11.786786			
30134		-4.873844	5.546014	5.867565	-0.435559	0.063622	0.056781	44.027431	29.718240	11.834750			
