// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B447F7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
31293		-6.711353	0.962580	6.681552	-0.307594	0.212130	-0.650483	7.477904	45.470037	-66.540961			
31294		-6.623051	0.814742	6.563161	-0.281589	0.244248	-0.636759	6.967246	45.649959	-67.026840			
31295		-6.707285	0.880051	6.509650	-0.187964	0.280041	-0.618335	6.519649	45.846759	-67.498708			
31296		-6.962979	0.973470	6.676053	-0.112015	0.330497	-0.607282	6.121397	46.068560	-67.960104			
31297		-7.238415	1.039478	6.845611	-0.047243	0.344559	-0.579682	5.773392	46.295253	-68.402196			
31298		-7.433473	1.079239	6.987000	-0.029466	0.357890	-0.550082	5.450169	46.525484	-68.821819			
31299		-7.579064	1.072300	7.036221	-0.058705	0.326606	-0.511458	5.128215	46.734785	-69.215689			
31300		-7.534712	1.016431	7.026785	-0.122001	0.286831	-0.477487	4.785156	46.917538	-69.586945			
31301		-7.478136	0.853091	6.922840	-0.206631	0.257028	-0.438090	4.413219	47.080416	-69.932003			
31302		-7.357379	0.711281	6.785738	-0.233738	0.234654	-0.404013	4.043423	47.227007	-70.250433			
31303		-7.327306	0.557877	6.734401	-0.239585	0.225455	-0.368115	3.690055	47.366159	-70.542076			
31304		-7.304989	0.487764	6.665266	-0.182766	0.217728	-0.330041	3.390681	47.497842	-70.803116			
31305		-7.374152	0.439794	6.652031	-0.144580	0.229298	-0.308091	3.126075	47.635107	-71.046787			
31306		-7.478311	0.521817	6.608483	-0.080872	0.243639	-0.303032	2.899742	47.779171	-71.286867			
31307		-7.549390	0.582623	6.712129	-0.080425	0.259435	-0.308970	2.669307	47.932438	-71.531788			
31308		-7.578179	0.512115	6.752671	-0.114074	0.268269	-0.298280	2.424472	48.089161	-71.770019			
31309		-7.535594	0.339098	6.745911	-0.178255	0.252996	-0.284519	2.149665	48.236625	-72.000069			
31310		-7.323810	0.248710	6.675696	-0.232772	0.238113	-0.259818	1.857364	48.373791	-72.209692			
31311		-7.128981	0.092920	6.528239	-0.284537	0.246997	-0.227467	1.554880	48.515223	-72.395236			
31312		-7.212731	-0.106988	6.482248	-0.245988	0.263315	-0.191352	1.296747	48.664435	-72.548287			
31313		-7.448446	-0.156100	6.530767	-0.150404	0.267131	-0.143868	1.122549	48.815605	-72.662448			
31314		-7.695889	-0.073008	6.593345	-0.035566	0.245601	-0.107617	1.037490	48.953152	-72.745111			
31315		-7.795601	0.141417	6.638068	0.050160	0.202492	-0.092351	1.010666	49.066573	-72.814053			
31316		-7.842850	0.342826	6.711280	0.079869	0.175770	-0.090695	1.001417	49.163876	-72.883633			
31317		-7.816132	0.446302	6.738619	0.057079	0.160280	-0.083680	0.983503	49.252691	-72.949222			
31318		-7.738171	0.528590	6.682610	-0.006256	0.130799	-0.076256	0.933604	49.324055	-73.007150			
31319		-7.573574	0.507977	6.602894	-0.063790	0.124642	-0.066451	0.856918	49.392430	-73.056825			
31320		-7.492966	0.463238	6.514215	-0.109920	0.120910	-0.045869	0.767435	49.457785	-73.088553			
31321		-7.472552	0.469653	6.462565	-0.150128	0.127655	-0.030622	0.665100	49.527314	-73.108997			
31322		-7.473016	0.389480	6.417025	-0.188032	0.132948	-0.016103	0.550569	49.599311	-73.114768			
31323		-7.562327	0.223069	6.525623	-0.195160	0.153734	0.005250	0.446341	49.683595	-73.103388			
31324		-7.784180	0.041261	6.536736	-0.180577	0.150279	0.020475	0.360568	49.765361	-73.077050			
31325		-7.864597	-0.113210	6.500208	-0.157722	0.119888	0.019210	0.287002	49.830252	-73.053095			
31326		-7.878101	-0.219755	6.571107	-0.132200	0.113936	0.004413	0.217767	49.891280	-73.041436			
31327		-7.876855	-0.295861	6.525281	-0.123980	0.100682	-0.016746	0.138214	49.945335	-73.051329			
31328		-7.779836	-0.308356	6.432352	-0.112365	0.101180	-0.042231	0.048344	49.999119	-73.081478			
31329		-7.668040	-0.257279	6.419176	-0.105499	0.112752	-0.052122	-0.044583	50.060148	-73.120616			
31330		-7.623831	-0.285408	6.325433	-0.097490	0.112462	-0.056418	-0.135963	50.120321	-73.163793			
31331		-7.549754	-0.261230	6.274150	-0.064870	0.129899	-0.058672	-0.210520	50.190862	-73.212185			
31332		-7.580427	-0.232679	6.306228	-0.033042	0.141475	-0.049860	-0.260889	50.267603	-73.249961			
31333		-7.643619	-0.208595	6.326790	-0.004481	0.142389	-0.043299	-0.290959	50.345465	-73.283785			
31334		-7.793119	-0.237687	6.362226	0.016385	0.133873	-0.037808	-0.304897	50.417860	-73.310948			
31335		-7.885136	-0.261334	6.340773	0.033934	0.111532	-0.037059	-0.308360	50.478134	-73.336762			
31336		-7.880506	-0.219831	6.274292	0.035094	0.096501	-0.052048	-0.321453	50.529067	-73.376672			
31337		-7.799295	-0.210912	6.332673	0.040149	0.083748	-0.058776	-0.336470	50.573240	-73.423478			
31338		-7.833960	-0.076924	6.379304	0.051754	0.078754	-0.056349	-0.343068	50.613980	-73.467285			
31339		-7.818015	0.007901	6.368996	0.055823	0.059417	-0.048642	-0.342199	50.644243	-73.505463			
31340		-7.791903	0.103358	6.328297	0.051270	0.040781	-0.038774	-0.336707	50.663286	-73.533242			
31341		-7.698652	0.124656	6.359178	0.044488	0.032348	-0.035499	-0.332740	50.678156	-73.557139			
31342		-7.737135	0.129124	6.403895	0.034906	0.032065	-0.028681	-0.329548	50.692241	-73.575758			
31343		-7.766002	0.109867	6.332240	0.012028	0.015536	-0.027733	-0.338650	50.697383	-73.594201			
31344		-7.721638	0.069150	6.331627	-0.002581	0.024857	-0.034787	-0.361195	50.707313	-73.618319			
31345		-7.750238	0.002922	6.339982	-0.024656	0.022962	-0.034086	-0.396201	50.716699	-73.643744			
31346		-7.740133	-0.113469	6.268886	-0.039080	0.032976	-0.044524	-0.446552	50.731221	-73.676760			
31347		-7.719174	-0.199194	6.303903	-0.030278	0.038571	-0.050764	-0.496623	50.749491	-73.716836			
31348		-7.792207	-0.195905	6.283285	-0.005163	0.041769	-0.056613	-0.536138	50.768955	-73.760936			
31349		-7.744805	-0.173114	6.227722	0.013670	0.044179	-0.060998	-0.567899	50.790291	-73.809482			
31350		-7.706954	-0.159160	6.203413	0.037031	0.057262	-0.062303	-0.587426	50.818568	-73.858957			
31351		-7.699474	-0.118126	6.140322	0.060714	0.066158	-0.060608	-0.592651	50.852459	-73.909582			
31352		-7.674690	-0.067486	6.178162	0.063581	0.075528	-0.060628	-0.596022	50.891202	-73.957794			
31353		-7.712344	-0.041979	6.245361	0.063006	0.096589	-0.047692	-0.591160	50.942676	-73.995888			
31354		-7.793284	-0.098548	6.273361	0.057741	0.100692	-0.033731	-0.579172	50.995999	-74.019955			
31355		-7.819822	-0.105790	6.275992	0.051194	0.093639	-0.019136	-0.560897	51.046096	-74.029622			
31356		-7.845953	-0.112001	6.279121	0.060322	0.087044	-0.009393	-0.530097	51.091742	-74.031373			
31357		-7.897224	-0.070038	6.270981	0.071209	0.084935	-0.003133	-0.488698	51.136724	-74.029094			
31358		-7.900244	-0.032329	6.237695	0.089200	0.081525	0.003597	-0.431999	51.179270	-74.018832			
31359		-7.954076	0.056875	6.261416	0.109943	0.078015	0.002903	-0.363922	51.220380	-74.009455			
31360		-7.932762	0.160736	6.330440	0.114856	0.062144	0.011895	-0.286375	51.251834	-73.991323			
31361		-7.871089	0.171946	6.402434	0.086301	0.049901	0.015582	-0.222613	51.276800	-73.971333			
31362		-7.834763	0.162123	6.405958	0.047285	0.027491	0.019942	-0.177835	51.288390	-73.945591			
31363		-7.840844	0.077599	6.320109	0.003789	0.003113	0.022983	-0.155798	51.286535	-73.918177			
31364		-7.814423	0.075120	6.252390	-0.030306	-0.021612	0.022640	-0.153445	51.269984	-73.889830			
31365		-7.821894	-0.034807	6.143452	-0.038458	-0.036396	0.020187	-0.157553	51.245469	-73.865122			
31366		-7.816875	-0.080157	6.114565	-0.015947	-0.030619	0.000573	-0.162732	51.223723	-73.856970			
31367		-7.799901	-0.060068	6.164971	0.014622	-0.024396	-0.008530	-0.157184	51.206179	-73.857131			
31368		-7.818107	-0.002105	6.234625	0.034340	-0.012886	-0.021458	-0.149296	51.194558	-73.869177			
31369		-7.842971	0.001533	6.304204	0.035271	-0.015045	-0.028593	-0.145952	51.182250	-73.888164			
31370		-7.817236	0.031089	6.322025	0.015838	-0.020305	-0.028831	-0.153892	51.166369	-73.906925			
31371		-7.799227	0.016299	6.287330	0.001182	-0.030988	-0.027190	-0.169286	51.144994	-73.924330			
31372		-7.730551	0.028153	6.201011	0.000778	-0.032344	-0.020422	-0.179821	51.122225	-73.935352			
31373		-7.685695	0.076440	6.155896	0.003939	-0.021581	-0.018192	-0.187093	51.106182	-73.945246			
31374		-7.696706	0.153651	6.140045	0.005008	-0.011096	-0.015481	-0.191729	51.095595	-73.951807			
31375		-7.675809	0.161347	6.130421	-0.004584	-0.002669	-0.006979	-0.195812	51.090400	-73.951046			
31376		-7.678223	0.127741	6.157058	-0.017162	0.010048	-0.003111	-0.204417	51.091951	-73.946385			
31377		-7.692291	0.094923	6.161485	-0.027589	0.011834	0.001757	-0.215762	51.095140	-73.937778			
31378		-7.751604	0.023308	6.159423	-0.035061	0.014935	0.010518	-0.224959	51.099523	-73.920701			
31379		-7.734182	-0.002024	6.175058	-0.039448	0.013708	0.014863	-0.233397	51.103693	-73.901002			
31380		-7.750476	-0.067356	6.206257	-0.039984	0.008473	0.013503	-0.243274	51.104383	-73.881176			
31381		-7.762275	-0.067612	6.183833	-0.039486	0.010560	0.012398	-0.253768	51.106826	-73.863419			
31382		-7.759912	-0.113709	6.151483	-0.041115	0.009213	0.009310	-0.267273	51.107934	-73.847423			
31383		-7.756338	-0.094009	6.177392	-0.041415	0.007821	0.007028	-0.282693	51.108864	-73.833122			
31384		-7.742752	-0.141440	6.166699	-0.038726	0.010894	0.011109	-0.293556	51.110945	-73.815491			
31385		-7.761918	-0.118668	6.148858	-0.029055	0.017551	0.009267	-0.300572	51.117486	-73.799768			
31386		-7.820358	-0.123862	6.204495	-0.024904	0.014942	0.005841	-0.307270	51.121874	-73.786962			
31387		-7.810150	-0.125975	6.224914	-0.014438	0.016308	0.003445	-0.309842	51.127464	-73.780905			
31388		-7.801796	-0.116757	6.191915	-0.011315	0.015139	0.001492	-0.311844	51.131953	-73.772070			
31389		-7.802540	-0.117596	6.190962	-0.020225	0.008809	0.002041	-0.318952	51.133427	-73.764188			
31390		-7.769032	-0.078457	6.175213	-0.013619	0.005415	0.003616	-0.320725	51.132353	-73.753365			
31391		-7.735812	-0.038904	6.159118	-0.002440	0.018314	-0.001521	-0.319941	51.139145	-73.750195			
31392		-7.764335	0.118403	6.235784	0.000546	0.022775	0.004846	-0.312788	51.148020	-73.738335			
31393		-7.763457	0.150769	6.207295	-0.023873	0.022278	0.006099	-0.318653	51.157099	-73.727112			
31394		-7.791850	0.086765	6.215572	-0.039794	0.026742	0.013571	-0.328416	51.168276	-73.707298			
31395		-7.842518	0.024725	6.180499	-0.058114	0.020777	0.017493	-0.345551	51.176655	-73.681259			
31396		-7.813708	-0.080133	6.212243	-0.063634	0.020296	0.017636	-0.366047	51.184161	-73.657695			
31397		-7.839506	-0.112788	6.194030	-0.059482	0.017695	0.014210	-0.386928	51.190736	-73.639603			
31398		-7.845293	-0.180555	6.245891	-0.043025	0.018477	0.008114	-0.402389	51.197172	-73.624735			
31399		-7.867429	-0.114014	6.259824	-0.035422	0.010475	0.005743	-0.415392	51.199631	-73.612479			
31400		-7.842987	-0.085723	6.276310	-0.033047	-0.005395	0.004045	-0.427913	51.192377	-73.601175			
31401		-7.826095	-0.100009	6.240051	-0.021484	-0.007941	0.003383	-0.434668	51.184255	-73.592507			
31402		-7.830073	-0.045456	6.219424	-0.018070	-0.016488	0.001961	-0.440035	51.170639	-73.583032			
31403		-7.797292	-0.039222	6.232462	-0.020668	-0.018840	0.003533	-0.445869	51.156185	-73.574910			
31404		-7.805706	-0.050355	6.265372	-0.020488	-0.012533	-0.000565	-0.454444	51.144825	-73.567772			
31405		-7.808894	-0.073114	6.239718	-0.019961	-0.016058	-0.000945	-0.462920	51.131933	-73.563098			
31406		-7.787209	-0.065885	6.231118	-0.017636	-0.020704	-0.004087	-0.472317	51.115876	-73.559113			
31407		-7.812708	-0.130533	6.242746	-0.021953	-0.025091	-0.011275	-0.489464	51.097879	-73.561945			
31408		-7.770138	-0.115335	6.224540	-0.015371	-0.022889	-0.010421	-0.502040	51.080540	-73.563711			
31409		-7.784179	-0.137189	6.177602	-0.011003	-0.016043	-0.015471	-0.515800	51.067581	-73.573288			
31410		-7.762749	-0.130400	6.168671	-0.002685	-0.012504	-0.020570	-0.528359	51.056139	-73.584379			
31411		-7.723321	-0.147691	6.175977	0.002508	-0.007794	-0.023715	-0.540731	51.048022	-73.599652			
31412		-7.719166	-0.127466	6.202797	0.020838	0.006927	-0.025868	-0.543689	51.047681	-73.615731			
31413		-7.759485	-0.079555	6.281033	0.028714	0.005929	-0.026683	-0.542716	51.047312	-73.633156			
31414		-7.809559	-0.063165	6.252688	0.022925	-0.001557	-0.028107	-0.546006	51.042099	-73.651201			
31415		-7.769416	-0.013684	6.318197	0.021422	-0.007807	-0.024820	-0.547885	51.033958	-73.664388			
31416		-7.746494	-0.017543	6.362217	0.014947	-0.010008	-0.034720	-0.560362	51.023864	-73.688374			
31417		-7.708816	-0.023637	6.316265	-0.000681	-0.012928	-0.026708	-0.576373	51.012799	-73.703477			
31418		-7.726456	-0.002143	6.300492	-0.013640	-0.007883	-0.030035	-0.601909	51.003942	-73.723196			
31419		-7.773562	0.043972	6.246563	-0.024643	-0.014479	-0.029025	-0.633217	50.991829	-73.744633			
31420		-7.708878	0.053831	6.271446	-0.041888	-0.028188	-0.040580	-0.682200	50.971254	-73.773708			
31421		-7.673778	0.021912	6.200616	-0.054317	-0.044170	-0.047808	-0.743422	50.941997	-73.810813			
31422		-7.498173	0.005713	6.251864	-0.050566	-0.048821	-0.059199	-0.810220	50.909418	-73.856454			
31423		-7.427262	0.001782	6.219349	-0.041980	-0.026346	-0.058488	-0.872085	50.890267	-73.902909			
31424		-7.511505	-0.062304	6.234766	-0.051965	-0.026275	-0.071907	-0.948739	50.870423	-73.960250			
31425		-7.534375	-0.101179	6.219884	-0.052809	-0.024111	-0.073812	-1.027424	50.852196	-74.024375			
31426		-7.593436	-0.092506	6.172886	-0.063591	-0.047482	-0.079734	-1.115825	50.820017	-74.088314			
31427		-7.515833	-0.232063	6.156216	-0.079262	-0.033557	-0.082879	-1.215843	50.796298	-74.155635			
31428		-7.541511	-0.415813	6.187919	-0.078240	-0.002434	-0.074059	-1.309143	50.789861	-74.215103			
31429		-7.576638	-0.641086	6.163627	-0.062174	0.020782	-0.064894	-1.387243	50.797268	-74.268893			
31430		-7.680951	-0.756828	6.152317	0.008934	0.042713	-0.053158	-1.416693	50.816892	-74.310411			
31431		-7.787258	-0.724202	6.204666	0.097584	0.059107	-0.033594	-1.382107	50.846683	-74.336390			
31432		-7.958908	-0.623043	6.239299	0.151918	0.053234	0.000415	-1.292133	50.873080	-74.329528			
31433		-8.039335	-0.513799	6.282459	0.227575	0.043581	0.035828	-1.134120	50.894858	-74.294517			
31434		-8.042251	-0.240699	6.323079	0.291081	0.031368	0.070545	-0.914511	50.909423	-74.223361			
31435		-8.036908	-0.027593	6.438403	0.324788	0.019613	0.118017	-0.641841	50.917852	-74.111425			
31436		-8.006319	0.155202	6.512191	0.304600	-0.002821	0.177593	-0.338579	50.912935	-73.942492			
31437		-7.928304	0.238092	6.530699	0.292982	-0.028155	0.247342	0.007114	50.893404	-73.715086			
31438		-7.843425	0.270566	6.572743	0.293610	-0.046631	0.316863	0.401819	50.861810	-73.420077			
31439		-7.893039	0.388807	6.526028	0.278451	-0.077229	0.387075	0.835847	50.811408	-73.066919			
31440		-7.864209	0.567750	6.445340	0.268572	-0.116488	0.449800	1.307117	50.735557	-72.654118			
31441		-7.850862	0.654729	6.426196	0.266357	-0.131585	0.505434	1.813898	50.648529	-72.192266			
31442		-7.901704	0.812409	6.500356	0.279672	-0.142605	0.567661	2.369351	50.550624	-71.677726			
31443		-7.861454	0.942570	6.609758	0.281418	-0.154020	0.619069	2.958231	50.441953	-71.126378			
31444		-7.920349	0.994188	6.740928	0.308321	-0.163586	0.673432	3.596761	50.321843	-70.523688			
31445		-7.970154	1.116685	6.818537	0.322328	-0.202300	0.725666	4.273932	50.173493	-69.881823			
31446		-7.975517	1.268395	6.824459	0.292737	-0.249313	0.778967	4.962445	49.990596	-69.199692			
31447		-7.949889	1.318259	6.870653	0.233239	-0.296934	0.815955	5.633374	49.773694	-68.494776			
31448		-7.910531	1.233771	6.964446	0.187566	-0.348071	0.839261	6.281990	49.520749	-67.781551			
31449		-7.873984	1.166447	6.955152	0.152082	-0.388101	0.856258	6.910232	49.239093	-67.069773			
31450		-7.894205	1.198748	6.737319	0.114816	-0.439587	0.856182	7.503424	48.922903	-66.368660			
31451		-7.742224	1.260915	6.542496	0.067324	-0.461584	0.849321	8.053871	48.590614	-65.684447			
31452		-7.616257	1.401020	6.561557	0.068720	-0.435550	0.837684	8.590163	48.269370	-65.017066			
31453		-7.572225	1.464919	6.758041	0.057378	-0.404472	0.835309	9.111950	47.962743	-64.356631			
31454		-7.639381	1.475739	6.984176	0.024552	-0.396026	0.834831	9.607956	47.656140	-63.702953			
31455		-7.692552	1.380067	6.972121	-0.022845	-0.433432	0.840788	10.068081	47.324600	-63.062745			
31456		-7.715262	1.365843	6.954167	-0.046031	-0.475202	0.848021	10.506369	46.964948	-62.425645			
31457		-7.710437	1.372243	6.842249	-0.093492	-0.513098	0.850653	10.906160	46.580812	-61.803858			
31458		-7.610487	1.368364	6.847819	-0.141260	-0.540487	0.844037	11.262366	46.178898	-61.196725			
31459		-7.308465	1.338249	6.846786	-0.172833	-0.555347	0.827319	11.579781	45.768834	-60.616956			
31460		-7.070569	1.208296	6.896404	-0.174392	-0.505365	0.818699	11.889835	45.384846	-60.039582			
31461		-7.116963	1.060952	6.849123	-0.126523	-0.472531	0.820174	12.224241	45.017574	-59.464068			
31462		-7.156758	0.981446	6.743995	-0.050789	-0.475838	0.825742	12.597518	44.644500	-58.889959			
31463		-7.113810	0.978513	6.710859	0.044416	-0.480876	0.827889	13.018205	44.266254	-58.321513			
31464		-7.003439	1.060140	6.818576	0.145243	-0.478071	0.819917	13.484507	43.886767	-57.767382			
31465		-6.842799	1.325832	6.919072	0.233226	-0.482618	0.812496	13.987500	43.503708	-57.229211			
31466		-6.743307	1.442302	6.862495	0.243326	-0.488843	0.796415	14.479879	43.114782	-56.711169			
31467		-6.534607	1.691731	6.784561	0.260452	-0.492886	0.773995	14.962160	42.724452	-56.217902			
31468		-6.447853	1.914549	6.779786	0.216214	-0.472191	0.743109	15.398816	42.346557	-55.751729			
31469		-6.355779	2.146323	6.830703	0.183591	-0.448662	0.713724	15.799224	41.984321	-55.307545			
31470		-6.273362	2.342278	6.764167	0.103641	-0.415076	0.682186	16.136856	41.642806	-54.886623			
31471		-6.217674	2.385173	6.807369	0.022730	-0.368193	0.656754	16.417102	41.330530	-54.479378			
31472		-6.226752	2.412464	6.888261	-0.047812	-0.316556	0.632232	16.648948	41.048198	-54.082105			
31473		-6.236652	2.353234	6.864401	-0.121558	-0.282365	0.609577	16.828999	40.788083	-53.697892			
31474		-6.264877	2.277102	6.905797	-0.134919	-0.243479	0.566047	16.983902	40.554897	-53.337937			
31475		-6.291041	2.276716	6.924748	-0.125559	-0.204094	0.522611	17.127102	40.350666	-53.002927			
31476		-6.327352	2.290901	6.979855	-0.169847	-0.176995	0.487444	17.230740	40.165880	-52.688276			
31477		-6.393435	2.210736	6.977124	-0.240781	-0.160372	0.449218	17.277341	39.996867	-52.398619			
31478		-6.368319	2.041353	7.014190	-0.295946	-0.147858	0.410432	17.274931	39.840719	-52.134415			
31479		-6.352166	1.949298	7.010494	-0.299471	-0.127343	0.367032	17.253241	39.703701	-51.896874			
31480		-6.256567	1.895045	7.047433	-0.285448	-0.113971	0.332366	17.224644	39.579484	-51.681604			
31481		-6.237291	1.860887	7.107198	-0.266640	-0.084481	0.306956	17.199341	39.476331	-51.478034			
31482		-6.275828	1.813541	6.989304	-0.229190	-0.062686	0.275135	17.183430	39.390015	-51.292590			
31483		-6.294250	1.825148	6.956679	-0.166698	-0.047236	0.254332	17.195905	39.316389	-51.118824			
31484		-6.293298	1.847241	6.999855	-0.129280	-0.027788	0.225723	17.219321	39.257508	-50.961098			
31485		-6.272111	1.937710	6.951542	-0.090436	-0.011751	0.194067	17.253292	39.213068	-50.822722			
31486		-6.238959	2.006526	7.007542	-0.052954	0.007478	0.165450	17.298068	39.183592	-50.700094			
31487		-6.233773	2.090954	7.113285	-0.030031	0.028676	0.144891	17.349807	39.169659	-50.588088			
31488		-6.224275	2.152208	7.088794	-0.018685	0.027549	0.129982	17.401080	39.157062	-50.486172			
31489		-6.219649	2.278003	7.111736	-0.011590	0.044646	0.109275	17.449689	39.157787	-50.395909			
31490		-6.217973	2.354925	7.123965	-0.019265	0.053481	0.095559	17.488919	39.165154	-50.312534			
31491		-6.176894	2.415766	7.195447	-0.047509	0.067030	0.085191	17.509448	39.182232	-50.233983			
31492		-6.239643	2.458946	7.241880	-0.055028	0.087622	0.076116	17.524396	39.211552	-50.156668			
31493		-6.353407	2.442507	7.337327	-0.068282	0.096543	0.066365	17.529017	39.247892	-50.084627			
31494		-6.386368	2.425987	7.288809	-0.097106	0.085749	0.056867	17.511114	39.279506	-50.021238			
31495		-6.397086	2.283778	7.346795	-0.125060	0.086798	0.050667	17.474838	39.313318	-49.962450			
31496		-6.392106	2.201306	7.348638	-0.122778	0.087386	0.043247	17.436423	39.348223	-49.908307			
31497		-6.387195	2.118635	7.350360	-0.117906	0.082458	0.036699	17.397475	39.382097	-49.860272			
31498		-6.380709	2.084340	7.361654	-0.088469	0.093447	0.025717	17.371749	39.423369	-49.817191			
31499		-6.474265	2.108470	7.361837	-0.041278	0.097930	0.013241	17.368341	39.469686	-49.782620			
31500		-6.552959	2.178274	7.390889	0.006386	0.100113	0.006053	17.389126	39.517972	-49.751944			
31501		-6.649041	2.319719	7.447906	0.029790	0.090446	-0.003152	17.418110	39.563025	-49.730366			
31502		-6.667539	2.349020	7.427358	0.000846	0.072796	-0.013525	17.423090	39.599719	-49.719572			
31503		-6.540761	2.258085	7.343880	-0.031205	0.059496	-0.030416	17.400397	39.632553	-49.724277			
31504		-6.453664	2.213633	7.388679	-0.047037	0.077138	-0.037304	17.367780	39.675697	-49.729424			
31505		-6.594731	2.248186	7.453503	-0.039059	0.079360	-0.048474	17.335192	39.722447	-49.742617			
31506		-6.756029	2.274932	7.440062	-0.045895	0.075083	-0.052596	17.295928	39.767070	-49.759173			
31507		-6.843081	2.284305	7.494069	-0.033589	0.052568	-0.046345	17.263552	39.798805	-49.776919			
31508		-6.848203	2.255549	7.486524	-0.019865	0.033319	-0.039008	17.239419	39.818252	-49.793114			
31509		-6.815629	2.297195	7.502137	0.001037	0.024192	-0.033770	17.228537	39.832388	-49.808119			
31510		-6.838637	2.293247	7.513503	0.012716	0.020065	-0.036555	17.222297	39.844160	-49.825513			
31511		-6.775671	2.369538	7.489245	0.012010	-0.004753	-0.032377	17.214250	39.842179	-49.846029			
31512		-6.705646	2.374756	7.327174	-0.020427	-0.029091	-0.043674	17.178819	39.828245	-49.879349			
31513		-6.525320	2.374985	7.155807	-0.075937	-0.062683	-0.049206	17.104522	39.797354	-49.924838			
31514		-6.326971	2.307395	7.048758	-0.114724	-0.058809	-0.057671	17.004589	39.769431	-49.974563			
31515		-6.199093	2.378911	6.992389	-0.143117	-0.042250	-0.060958	16.889506	39.751600	-50.023544			
31516		-6.138476	2.351872	7.044420	-0.156744	-0.014282	-0.067291	16.767382	39.749541	-50.070357			
31517		-6.251631	2.271408	7.135423	-0.139574	0.016064	-0.068871	16.658807	39.764880	-50.112254			
31518		-6.393987	2.153212	7.174419	-0.147849	0.019973	-0.065965	16.547037	39.781271	-50.150827			
31519		-6.443521	1.967234	7.164434	-0.149914	0.021868	-0.065133	16.434974	39.799074	-50.188841			
31520		-6.462642	1.891807	7.220385	-0.102438	0.025236	-0.065215	16.350194	39.818129	-50.225868			
31521		-6.491134	1.943075	7.282809	-0.061708	0.021199	-0.073228	16.284710	39.836785	-50.270177			
31522		-6.491618	2.006315	7.298973	-0.031648	0.015218	-0.071512	16.236192	39.851274	-50.313885			
31523		-6.522485	2.169586	7.330067	-0.005868	0.009077	-0.065148	16.204696	39.861944	-50.355005			
31524		-6.521991	2.236084	7.346487	-0.022989	0.001888	-0.050735	16.168873	39.865737	-50.386629			
31525		-6.476701	2.199947	7.368386	-0.033295	-0.001029	-0.032171	16.135543	39.865518	-50.406063			
31526		-6.463217	2.187380	7.297761	-0.024325	-0.001955	-0.013416	16.115593	39.861230	-50.411729			
31527		-6.471339	2.154530	7.325561	-0.011729	0.002367	0.002622	16.111052	39.857345	-50.405537			
31528		-6.445359	2.121762	7.359781	0.013529	-0.000362	0.026534	16.131360	39.847579	-50.382228			
31529		-6.548772	2.065873	7.413330	0.031852	0.002575	0.035048	16.166754	39.838623	-50.352614			
31530		-6.635852	2.073135	7.412137	0.026187	-0.007403	0.034411	16.196971	39.823706	-50.325145			
31531		-6.634936	2.053855	7.406864	0.030710	-0.016823	0.037619	16.230078	39.803657	-50.298499			
31532		-6.678890	2.117725	7.482930	0.031485	-0.021558	0.032299	16.260436	39.781269	-50.275533			
31533		-6.702796	2.107480	7.439588	0.008382	-0.049140	0.029088	16.272607	39.744814	-50.261201			
31534		-6.597050	2.073560	7.367149	-0.001933	-0.064861	0.020094	16.272419	39.700560	-50.256038			
31535		-6.576521	2.113578	7.311013	0.013308	-0.068877	0.013961	16.277809	39.655699	-50.256745			
31536		-6.441687	2.140358	7.295089	0.004018	-0.065541	0.005786	16.274410	39.613368	-50.261952			
31537		-6.382087	2.164103	7.298226	-0.000443	-0.059214	-0.001203	16.266430	39.576170	-50.271384			
31538		-6.343030	2.208964	7.319213	-0.000194	-0.043695	0.000557	16.261154	39.546695	-50.275757			
31539		-6.333459	2.192109	7.283661	-0.012560	-0.042773	0.000953	16.249346	39.518251	-50.280215			
31540		-6.277706	2.143177	7.269349	-0.025830	-0.039181	0.009872	16.234217	39.489764	-50.276992			
31541		-6.261776	2.137949	7.291522	-0.000964	-0.025854	0.014226	16.237317	39.468474	-50.268574			
31542		-6.292873	2.165716	7.291502	0.010839	-0.016518	0.016340	16.249113	39.451417	-50.256041			
31543		-6.311027	2.189224	7.310783	0.014210	-0.013691	0.020202	16.265142	39.435867	-50.241056			
31544		-6.305397	2.131593	7.352892	0.008789	-0.001605	0.025521	16.281868	39.425533	-50.218903			
31545		-6.344116	2.177516	7.389695	0.022389	0.003497	0.033395	16.310744	39.417317	-50.191161			
31546		-6.383785	2.200342	7.420694	0.018258	0.005416	0.034857	16.338028	39.409326	-50.160918			
31547		-6.355529	2.213373	7.374139	0.010439	-0.001345	0.038659	16.361783	39.397635	-50.130155			
31548		-6.332809	2.266387	7.371479	0.006458	0.009191	0.041096	16.385604	39.390692	-50.094702			
